timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T06:15:00Z,73.79,34.7,0.0,0.56,0.23,368
2026-06-01T06:15:30Z,62.51,41.5,0.0,0.65,0.17,362
2026-06-01T06:16:00Z,66.99,29.8,0.0,0.45,0.26,374
2026-06-01T06:16:30Z,73.38,31.7,0.0,0.42,0.23,372
2026-06-01T06:17:00Z,73.68,37.6,0.0,0.03,0.14,394
2026-06-01T06:17:30Z,70.82,36.2,0.0,0.22,0.23,339
2026-06-01T06:18:00Z,68.79,13.7,0.0,0.39,0.11,343
2026-06-01T06:18:30Z,67.39,10.0,0.0,0.39,0.03,361
2026-06-01T06:19:00Z,71.78,26.9,0.0,0.72,0.27,404
2026-06-01T06:19:30Z,70.76,16.2,0.53,0.23,0.16,359
2026-06-01T06:20:00Z,69.21,25.4,0.0,0.17,0.06,363
2026-06-01T06:20:30Z,60.16,21.8,0.4,0.58,0.05,373
2026-06-01T06:21:00Z,61.38,39.2,0.0,0.76,0.18,381
2026-06-01T06:21:30Z,67.04,22.3,0.1,0.65,0.1,393
2026-06-01T06:22:00Z,70.93,19.2,0.0,0.15,0.08,354
2026-06-01T06:22:30Z,62.9,16.1,0.0,0.47,0.25,374
2026-06-01T06:23:00Z,71.19,21.0,0.0,0.09,0.02,370
2026-06-01T06:23:30Z,66.52,10.0,0.77,0.32,0.28,346
2026-06-01T06:24:00Z,69.22,39.9,0.0,0.46,0.13,366
2026-06-01T06:24:30Z,71.58,20.7,0.0,0.35,0.07,374
2026-06-01T06:25:00Z,68.25,21.0,0.33,0.04,0.07,361
2026-06-01T06:25:30Z,75.39,14.6,0.82,0.54,0.09,392
2026-06-01T06:26:00Z,71.88,13.9,0.26,0.52,0.25,386
2026-06-01T06:26:30Z,65.51,10.0,0.0,0.62,0.18,391
2026-06-01T06:27:00Z,66.26,49.4,1.43,0.53,0.22,379
2026-06-01T06:27:30Z,72.3,25.7,0.0,0.29,0.25,373
2026-06-01T06:28:00Z,67.96,29.9,0.0,0.13,0.12,360
2026-06-01T06:28:30Z,76.39,59.4,1.5,0.02,0.04,411
2026-06-01T06:29:00Z,55.64,32.0,0.0,0.79,0.11,363
2026-06-01T06:29:30Z,76.6,38.3,0.0,0.76,0.02,355
2026-06-01T06:30:00Z,67.61,15.7,0.34,0.61,0.04,390
2026-06-01T06:30:30Z,57.48,20.4,0.0,0.77,0.25,376
2026-06-01T06:31:00Z,77.37,42.5,0.0,0.53,0.23,389
2026-06-01T06:31:30Z,65.91,26.6,0.0,0.65,0.12,377
2026-06-01T06:32:00Z,79.97,21.5,0.46,0.48,0.04,386
2026-06-01T06:32:30Z,59.96,14.7,0.0,0.07,0.09,396
2026-06-01T06:33:00Z,58.31,10.0,0.0,0.26,0.09,352
2026-06-01T06:33:30Z,53.57,24.1,0.0,0.4,0.14,363
2026-06-01T06:34:00Z,71.47,34.5,0.94,0.02,0.24,353
2026-06-01T06:34:30Z,71.44,10.3,0.0,0.71,0.29,365
2026-06-01T06:35:00Z,56.74,40.5,0.15,0.03,0.09,356
2026-06-01T06:35:30Z,71.39,10.0,0.0,0.39,0.24,391
2026-06-01T06:36:00Z,70.23,10.0,0.0,0.19,0.28,379
2026-06-01T06:36:30Z,84.67,24.4,0.27,0.44,0.05,392
2026-06-01T06:37:00Z,67.11,24.0,0.0,0.14,0.13,352
2026-06-01T06:37:30Z,67.48,18.8,1.32,0.46,0.04,373
2026-06-01T06:38:00Z,75.94,19.0,0.0,0.01,0.04,369
2026-06-01T06:38:30Z,80.59,10.0,0.0,0.29,0.05,360
2026-06-01T06:39:00Z,61.02,13.5,0.23,0.55,0.03,384
2026-06-01T06:39:30Z,64.4,13.3,0.0,0.03,0.13,370
2026-06-01T06:40:00Z,75.78,10.0,0.0,0.71,0.21,355
2026-06-01T06:40:30Z,63.29,10.0,0.35,0.08,0.08,394
2026-06-01T06:41:00Z,77.17,28.2,0.0,0.3,0.19,385
2026-06-01T06:41:30Z,71.83,30.2,0.2,0.32,0.24,393
2026-06-01T06:42:00Z,77.92,21.2,0.29,0.69,0.17,378
2026-06-01T06:42:30Z,64.74,35.1,0.0,0.47,0.09,384
2026-06-01T06:43:00Z,84.67,10.0,0.0,0.8,0.01,355
2026-06-01T06:43:30Z,86.52,10.3,0.0,0.35,0.05,391
2026-06-01T06:44:00Z,78.94,14.1,0.05,0.25,0.12,371
2026-06-01T06:44:30Z,82.61,10.0,1.06,0.01,0.14,373
2026-06-01T06:45:00Z,83.41,10.0,0.0,0.33,0.07,353
2026-06-01T06:45:30Z,66.03,11.3,0.0,0.4,0.2,370
2026-06-01T06:46:00Z,82.2,10.0,0.89,0.21,0.05,397
2026-06-01T06:46:30Z,66.76,21.7,0.15,0.58,0.28,379
2026-06-01T06:47:00Z,74.92,10.0,1.16,0.62,0.1,359
2026-06-01T06:47:30Z,67.34,39.7,1.5,0.14,0.06,362
2026-06-01T06:48:00Z,74.55,17.6,1.47,0.17,0.01,387
2026-06-01T06:48:30Z,73.29,16.4,0.0,0.27,0.19,399
2026-06-01T06:49:00Z,63.9,28.5,0.33,0.1,0.08,374
2026-06-01T06:49:30Z,70.74,35.2,0.85,0.21,0.1,361
2026-06-01T06:50:00Z,77.4,23.0,0.0,0.09,0.08,384
2026-06-01T06:50:30Z,73.57,10.0,0.19,0.19,0.28,392
2026-06-01T06:51:00Z,70.97,13.5,0.0,0.75,0.09,419
2026-06-01T06:51:30Z,68.58,22.0,0.14,0.44,0.21,394
2026-06-01T06:52:00Z,76.18,26.8,0.82,0.13,0.01,381
2026-06-01T06:52:30Z,76.37,36.2,0.0,0.04,0.12,374
2026-06-01T06:53:00Z,68.57,10.0,0.0,0.64,0.14,372
2026-06-01T06:53:30Z,68.11,14.6,1.5,0.44,0.05,356
2026-06-01T06:54:00Z,71.86,15.6,0.0,0.17,0.22,361
2026-06-01T06:54:30Z,74.5,10.0,0.15,0.32,0.09,369
2026-06-01T06:55:00Z,64.72,10.0,0.0,0.66,0.23,375
2026-06-01T06:55:30Z,74.81,33.2,0.48,0.2,0.21,407
2026-06-01T06:56:00Z,64.92,23.2,1.5,0.26,0.14,352
2026-06-01T06:56:30Z,63.09,22.4,0.55,0.21,0.02,376
2026-06-01T06:57:00Z,65.01,10.0,0.0,0.57,0.01,409
2026-06-01T06:57:30Z,70.86,29.8,0.55,0.57,0.19,418
2026-06-01T06:58:00Z,72.95,15.8,0.61,0.77,0.09,362
2026-06-01T06:58:30Z,73.88,10.0,0.0,0.48,0.08,385
2026-06-01T06:59:00Z,76.08,41.3,0.0,0.64,0.13,387
2026-06-01T06:59:30Z,79.14,10.0,0.0,0.33,0.11,383
2026-06-01T07:00:00Z,83.28,53.4,0.05,0.21,0.2,410
2026-06-01T07:00:30Z,81.88,11.6,0.0,0.18,0.16,372
2026-06-01T07:01:00Z,67.32,16.4,1.5,0.36,0.0,399
2026-06-01T07:01:30Z,75.01,10.0,0.0,0.03,0.16,385
2026-06-01T07:02:00Z,78.06,28.1,1.46,0.16,0.17,395
2026-06-01T07:02:30Z,75.52,13.4,0.71,0.58,0.04,374
2026-06-01T07:03:00Z,81.06,59.2,1.08,0.6,0.06,350
2026-06-01T07:03:30Z,82.99,10.0,0.0,0.55,0.04,382
2026-06-01T07:04:00Z,73.66,16.8,0.0,0.23,0.17,368
2026-06-01T07:04:30Z,76.81,22.2,0.93,0.62,0.13,373
2026-06-01T07:05:00Z,88.36,31.9,0.0,0.72,0.08,364
2026-06-01T07:05:30Z,73.24,30.1,0.24,0.15,0.07,403
2026-06-01T07:06:00Z,71.11,30.9,0.46,0.02,0.25,372
2026-06-01T07:06:30Z,73.75,37.6,0.49,0.52,0.25,388
2026-06-01T07:07:00Z,85.32,10.0,0.0,0.5,0.06,371
2026-06-01T07:07:30Z,73.79,10.0,0.0,0.71,0.01,387
2026-06-01T07:08:00Z,68.24,17.9,0.49,0.02,0.19,374
2026-06-01T07:08:30Z,71.82,21.4,1.39,0.27,0.26,380
2026-06-01T07:09:00Z,65.7,49.8,0.0,0.38,0.27,400
2026-06-01T07:09:30Z,69.92,13.9,1.5,0.54,0.04,411
2026-06-01T07:10:00Z,64.28,10.0,0.0,0.13,0.08,407
2026-06-01T07:10:30Z,78.84,33.3,0.75,0.17,0.29,363
2026-06-01T07:11:00Z,82.26,26.8,0.89,0.21,0.01,395
2026-06-01T07:11:30Z,93.08,15.5,0.28,0.06,0.1,370
2026-06-01T07:12:00Z,78.3,10.8,0.0,0.23,0.17,398
2026-06-01T07:12:30Z,75.42,39.4,0.87,0.51,0.12,396
2026-06-01T07:13:00Z,77.93,40.3,0.0,0.77,0.27,381
2026-06-01T07:13:30Z,56.49,19.3,0.76,0.13,0.21,369
2026-06-01T07:14:00Z,76.78,10.0,0.18,0.57,0.05,396
2026-06-01T07:14:30Z,88.22,13.9,0.0,0.47,0.27,397
2026-06-01T07:15:00Z,82.84,30.7,0.0,0.22,0.13,394
2026-06-01T07:15:30Z,79.92,14.9,0.0,0.12,0.22,381
2026-06-01T07:16:00Z,76.49,22.2,1.3,0.63,0.12,419
2026-06-01T07:16:30Z,73.92,29.7,0.0,0.52,0.25,401
2026-06-01T07:17:00Z,73.11,10.0,0.74,0.64,0.11,368
2026-06-01T07:17:30Z,75.8,18.5,0.0,0.47,0.08,379
2026-06-01T07:18:00Z,84.88,49.6,0.42,0.14,0.02,392
2026-06-01T07:18:30Z,69.35,25.4,0.2,0.48,0.01,387
2026-06-01T07:19:00Z,77.18,25.0,0.39,0.19,0.2,389
2026-06-01T07:19:30Z,83.57,10.0,0.0,0.47,0.08,401
2026-06-01T07:20:00Z,77.34,51.3,0.0,0.03,0.16,400
2026-06-01T07:20:30Z,74.61,10.0,0.0,0.14,0.19,402
2026-06-01T07:21:00Z,68.04,10.0,0.0,0.21,0.22,383
2026-06-01T07:21:30Z,80.4,14.5,0.78,0.36,0.02,393
2026-06-01T07:22:00Z,66.68,10.0,0.38,0.73,0.07,381
2026-06-01T07:22:30Z,72.44,10.0,0.04,0.49,0.11,403
2026-06-01T07:23:00Z,81.42,19.6,0.0,0.33,0.17,379
2026-06-01T07:23:30Z,73.09,10.0,0.0,0.53,0.16,414
2026-06-01T07:24:00Z,75.34,33.6,0.0,0.27,0.29,401
2026-06-01T07:24:30Z,76.2,24.7,0.9,0.72,0.09,369
2026-06-01T07:25:00Z,87.03,10.0,0.0,0.1,0.26,357
2026-06-01T07:25:30Z,79.48,20.5,0.0,0.38,0.19,409
2026-06-01T07:26:00Z,80.99,24.5,0.0,0.08,0.23,403
2026-06-01T07:26:30Z,79.22,44.8,0.0,0.3,0.1,399
2026-06-01T07:27:00Z,77.27,10.0,0.59,0.35,0.24,385
2026-06-01T07:27:30Z,78.13,30.9,0.94,0.21,0.27,396
2026-06-01T07:28:00Z,75.93,16.9,0.78,0.73,0.1,403
2026-06-01T07:28:30Z,82.54,42.8,0.0,0.05,0.05,388
2026-06-01T07:29:00Z,81.67,13.8,1.5,0.73,0.03,374
2026-06-01T07:29:30Z,82.36,12.7,0.72,0.15,0.24,404
2026-06-01T07:30:00Z,70.44,16.4,0.0,0.57,0.01,389
2026-06-01T07:30:30Z,80.24,29.8,0.0,0.6,0.17,385
2026-06-01T07:31:00Z,82.58,18.8,0.0,0.27,0.2,399
2026-06-01T07:31:30Z,71.99,10.0,0.33,0.13,0.19,380
2026-06-01T07:32:00Z,80.71,13.3,0.79,0.4,0.05,391
2026-06-01T07:32:30Z,75.19,10.2,0.0,0.66,0.04,413
2026-06-01T07:33:00Z,82.68,14.7,0.93,0.28,0.28,384
2026-06-01T07:33:30Z,68.66,54.1,0.31,0.09,0.24,365
2026-06-01T07:34:00Z,73.73,59.3,0.3,0.2,0.25,411
2026-06-01T07:34:30Z,78.72,23.2,1.5,0.32,0.28,405
2026-06-01T07:35:00Z,79.61,21.5,0.0,0.69,0.06,418
2026-06-01T07:35:30Z,83.59,11.0,0.0,0.79,0.09,391
2026-06-01T07:36:00Z,74.99,10.0,0.09,0.16,0.05,419
2026-06-01T07:36:30Z,86.44,46.4,1.5,0.43,0.12,403
2026-06-01T07:37:00Z,82.04,10.0,0.0,0.2,0.07,393
2026-06-01T07:37:30Z,73.62,27.2,0.1,0.64,0.22,402
2026-06-01T07:38:00Z,76.82,10.0,0.0,0.57,0.16,377
2026-06-01T07:38:30Z,78.39,11.3,0.0,0.45,0.16,417
2026-06-01T07:39:00Z,89.36,15.6,0.0,0.49,0.23,388
2026-06-01T07:39:30Z,74.2,20.1,0.86,0.69,0.21,420
2026-06-01T07:40:00Z,77.73,51.8,0.7,0.12,0.17,411
2026-06-01T07:40:30Z,90.85,10.0,0.24,0.8,0.18,374
2026-06-01T07:41:00Z,85.15,10.0,0.0,0.27,0.1,393
2026-06-01T07:41:30Z,96.67,20.2,1.1,0.46,0.24,392
2026-06-01T07:42:00Z,80.72,37.3,0.0,0.07,0.09,414
2026-06-01T07:42:30Z,71.04,24.9,0.55,0.46,0.24,393
2026-06-01T07:43:00Z,80.0,16.7,0.1,0.6,0.16,398
2026-06-01T07:43:30Z,77.84,12.2,0.0,0.79,0.28,374
2026-06-01T07:44:00Z,75.41,10.0,0.0,0.41,0.13,403
2026-06-01T07:44:30Z,86.32,10.0,0.0,0.79,0.13,398
2026-06-01T07:45:00Z,72.37,10.0,0.19,0.76,0.17,390
2026-06-01T07:45:30Z,75.39,42.1,0.55,0.31,0.19,401
2026-06-01T07:46:00Z,85.43,30.5,0.51,0.27,0.21,399
2026-06-01T07:46:30Z,79.85,15.2,0.22,0.14,0.23,391
2026-06-01T07:47:00Z,83.79,10.0,0.88,0.13,0.1,409
2026-06-01T07:47:30Z,61.68,26.8,0.0,0.54,0.08,427
2026-06-01T07:48:00Z,75.6,10.0,0.0,0.39,0.3,409
2026-06-01T07:48:30Z,83.62,22.9,0.0,0.11,0.07,392
2026-06-01T07:49:00Z,83.86,10.0,0.0,0.75,0.22,409
2026-06-01T07:49:30Z,86.03,28.1,0.0,0.63,0.06,428
2026-06-01T07:50:00Z,76.93,10.0,1.5,0.07,0.03,405
2026-06-01T07:50:30Z,77.64,20.9,0.0,0.15,0.14,406
2026-06-01T07:51:00Z,74.87,53.3,0.0,0.2,0.04,407
2026-06-01T07:51:30Z,83.03,10.0,0.0,0.55,0.29,393
2026-06-01T07:52:00Z,89.18,17.4,0.39,0.21,0.16,405
2026-06-01T07:52:30Z,82.7,33.4,1.33,0.31,0.17,408
2026-06-01T07:53:00Z,74.67,11.1,0.01,0.22,0.22,425
2026-06-01T07:53:30Z,86.07,38.5,0.0,0.56,0.1,398
2026-06-01T07:54:00Z,90.74,17.9,0.0,0.63,0.29,436
2026-06-01T07:54:30Z,82.99,10.5,0.0,0.38,0.19,412
2026-06-01T07:55:00Z,95.44,10.0,0.0,0.23,0.1,402
2026-06-01T07:55:30Z,73.68,18.8,0.76,0.47,0.14,401
2026-06-01T07:56:00Z,85.64,14.3,0.9,0.48,0.0,418
2026-06-01T07:56:30Z,86.01,10.0,0.85,0.49,0.24,415
2026-06-01T07:57:00Z,76.11,37.9,0.0,0.61,0.27,377
2026-06-01T07:57:30Z,85.07,17.8,0.52,0.26,0.01,420
2026-06-01T07:58:00Z,79.69,37.6,1.36,0.68,0.24,397
2026-06-01T07:58:30Z,85.8,35.7,0.3,0.39,0.25,421
2026-06-01T07:59:00Z,75.95,10.0,0.0,0.36,0.21,391
2026-06-01T07:59:30Z,87.35,11.6,0.0,0.6,0.1,385
2026-06-01T08:00:00Z,83.15,10.0,0.0,0.41,0.27,400
2026-06-01T08:00:30Z,78.13,19.4,0.0,0.47,0.14,392
2026-06-01T08:01:00Z,90.53,34.4,0.0,0.24,0.23,420
2026-06-01T08:01:30Z,98.94,16.8,1.42,0.38,0.1,403
2026-06-01T08:02:00Z,76.1,10.0,0.22,0.52,0.29,430
2026-06-01T08:02:30Z,77.86,35.5,0.0,0.18,0.18,400
2026-06-01T08:03:00Z,78.88,36.7,0.0,0.44,0.12,427
2026-06-01T08:03:30Z,77.3,10.0,0.0,0.36,0.2,417
2026-06-01T08:04:00Z,83.22,19.4,0.0,0.79,0.25,411
2026-06-01T08:04:30Z,70.81,17.7,1.5,0.64,0.05,393
2026-06-01T08:05:00Z,86.83,25.2,0.0,0.1,0.04,411
2026-06-01T08:05:30Z,80.07,10.0,0.0,0.02,0.07,411
2026-06-01T08:06:00Z,86.01,31.9,1.02,0.76,0.07,411
2026-06-01T08:06:30Z,83.45,21.6,0.0,0.15,0.2,385
2026-06-01T08:07:00Z,80.8,29.1,0.24,0.47,0.17,404
2026-06-01T08:07:30Z,86.7,10.0,0.0,0.73,0.19,427
2026-06-01T08:08:00Z,84.43,15.1,0.0,0.5,0.2,417
2026-06-01T08:08:30Z,90.42,26.2,0.0,0.78,0.22,410
2026-06-01T08:09:00Z,92.56,34.1,0.22,0.79,0.25,432
2026-06-01T08:09:30Z,87.2,28.5,0.42,0.19,0.23,410
2026-06-01T08:10:00Z,82.29,18.1,0.83,0.66,0.04,398
2026-06-01T08:10:30Z,86.53,19.3,0.0,0.47,0.18,388
2026-06-01T08:11:00Z,84.45,29.6,0.0,0.31,0.05,399
2026-06-01T08:11:30Z,79.96,10.0,0.0,0.68,0.24,405
2026-06-01T08:12:00Z,84.4,26.3,0.0,0.56,0.13,403
2026-06-01T08:12:30Z,90.3,13.4,0.0,0.62,0.08,407
2026-06-01T08:13:00Z,89.79,19.3,0.0,0.75,0.15,405
2026-06-01T08:13:30Z,81.58,25.8,0.0,0.49,0.1,392
2026-06-01T08:14:00Z,78.49,37.6,0.46,0.73,0.15,392
2026-06-01T08:14:30Z,79.02,32.4,0.07,0.79,0.26,435
2026-06-01T08:15:00Z,96.07,10.0,1.5,0.23,0.3,420
2026-06-01T08:15:30Z,87.59,10.0,0.7,0.21,0.04,400
2026-06-01T08:16:00Z,84.26,11.4,0.25,0.39,0.28,389
2026-06-01T08:16:30Z,84.26,10.0,0.0,0.41,0.11,415
2026-06-01T08:17:00Z,83.79,23.5,1.5,0.07,0.13,405
2026-06-01T08:17:30Z,95.77,10.0,0.0,0.11,0.07,427
2026-06-01T08:18:00Z,77.14,10.0,0.62,0.77,0.28,444
2026-06-01T08:18:30Z,97.81,12.6,0.0,0.13,0.09,433
2026-06-01T08:19:00Z,82.51,10.0,1.5,0.47,0.28,406
2026-06-01T08:19:30Z,92.0,25.0,0.0,0.11,0.05,433
2026-06-01T08:20:00Z,87.57,36.5,0.2,0.4,0.24,416
2026-06-01T08:20:30Z,96.46,48.8,0.0,0.23,0.15,397
2026-06-01T08:21:00Z,88.23,23.6,0.0,0.26,0.06,433
2026-06-01T08:21:30Z,88.29,34.5,0.0,0.38,0.11,423
2026-06-01T08:22:00Z,84.59,10.0,0.33,0.75,0.03,435
2026-06-01T08:22:30Z,87.56,10.2,0.0,0.15,0.16,421
2026-06-01T08:23:00Z,98.49,11.2,1.5,0.26,0.11,418
2026-06-01T08:23:30Z,81.75,51.0,0.36,0.74,0.2,414
2026-06-01T08:24:00Z,95.2,27.7,0.8,0.47,0.07,428
2026-06-01T08:24:30Z,93.51,11.0,1.37,0.79,0.13,412
2026-06-01T08:25:00Z,98.72,14.2,0.0,0.25,0.1,417
2026-06-01T08:25:30Z,88.95,27.0,1.5,0.34,0.16,443
2026-06-01T08:26:00Z,96.9,10.0,0.0,0.31,0.2,437
2026-06-01T08:26:30Z,92.47,39.4,0.67,0.1,0.1,435
2026-06-01T08:27:00Z,84.6,10.0,0.28,0.0,0.11,407
2026-06-01T08:27:30Z,92.45,25.3,0.0,0.36,0.29,426
2026-06-01T08:28:00Z,78.37,11.3,0.0,0.6,0.18,418
2026-06-01T08:28:30Z,100.5,26.5,0.0,0.31,0.28,433
2026-06-01T08:29:00Z,82.36,10.0,0.0,0.31,0.18,423
2026-06-01T08:29:30Z,82.76,17.7,0.24,0.23,0.25,391
2026-06-01T08:30:00Z,100.68,25.7,0.5,0.76,0.05,404
2026-06-01T08:30:30Z,93.19,26.4,0.82,0.12,0.07,419
2026-06-01T08:31:00Z,94.08,10.0,0.0,0.2,0.01,426
2026-06-01T08:31:30Z,92.28,27.3,0.0,0.29,0.17,435
2026-06-01T08:32:00Z,89.33,17.2,0.0,0.67,0.02,415
2026-06-01T08:32:30Z,84.49,30.1,0.0,0.01,0.14,430
2026-06-01T08:33:00Z,88.19,24.5,0.0,0.48,0.08,423
2026-06-01T08:33:30Z,94.02,10.0,0.01,0.1,0.06,430
2026-06-01T08:34:00Z,89.12,48.1,0.18,0.49,0.01,424
2026-06-01T08:34:30Z,84.57,16.9,0.0,0.72,0.2,425
2026-06-01T08:35:00Z,86.17,52.8,0.0,0.78,0.12,426
2026-06-01T08:35:30Z,86.71,12.7,0.0,0.2,0.14,389
2026-06-01T08:36:00Z,86.4,10.0,0.95,0.09,0.28,433
2026-06-01T08:36:30Z,88.22,10.0,0.0,0.06,0.0,458
2026-06-01T08:37:00Z,104.97,10.0,0.11,0.16,0.1,437
2026-06-01T08:37:30Z,77.52,13.4,0.55,0.37,0.04,428
2026-06-01T08:38:00Z,85.4,10.0,1.5,0.32,0.29,420
2026-06-01T08:38:30Z,75.58,21.4,0.33,0.78,0.15,440
2026-06-01T08:39:00Z,92.26,13.2,0.0,0.25,0.29,456
2026-06-01T08:39:30Z,86.87,11.1,0.92,0.11,0.06,421
2026-06-01T08:40:00Z,94.18,36.8,0.24,0.47,0.1,417
2026-06-01T08:40:30Z,86.66,10.0,0.0,0.76,0.2,436
2026-06-01T08:41:00Z,102.9,10.0,0.0,0.55,0.08,432
2026-06-01T08:41:30Z,86.18,21.4,0.0,0.57,0.25,434
2026-06-01T08:42:00Z,85.92,10.0,0.49,0.58,0.28,416
2026-06-01T08:42:30Z,104.25,21.6,1.5,0.48,0.27,432
2026-06-01T08:43:00Z,85.57,16.0,0.0,0.47,0.0,443
2026-06-01T08:43:30Z,93.23,11.1,0.0,0.53,0.25,447
2026-06-01T08:44:00Z,93.8,10.0,0.0,0.72,0.18,450
2026-06-01T08:44:30Z,93.91,15.3,0.2,0.54,0.05,429
2026-06-01T08:45:00Z,87.12,37.6,0.0,0.25,0.29,448
2026-06-01T08:45:30Z,100.05,21.6,0.0,0.54,0.26,430
2026-06-01T08:46:00Z,98.11,14.8,0.0,0.31,0.22,410
2026-06-01T08:46:30Z,87.85,17.5,0.57,0.58,0.27,436
2026-06-01T08:47:00Z,86.28,15.8,0.39,0.02,0.27,415
2026-06-01T08:47:30Z,95.61,21.1,0.0,0.29,0.27,436
2026-06-01T08:48:00Z,84.39,14.8,0.0,0.64,0.13,440
2026-06-01T08:48:30Z,94.02,10.0,0.0,0.74,0.19,414
2026-06-01T08:49:00Z,86.71,10.0,0.12,0.39,0.11,431
2026-06-01T08:49:30Z,80.94,33.5,0.0,0.1,0.12,413
2026-06-01T08:50:00Z,96.51,10.0,0.65,0.17,0.06,403
2026-06-01T08:50:30Z,85.11,14.7,1.37,0.55,0.19,417
2026-06-01T08:51:00Z,104.08,10.0,0.8,0.51,0.17,428
2026-06-01T08:51:30Z,82.87,24.3,0.56,0.19,0.19,421
2026-06-01T08:52:00Z,91.64,21.7,0.0,0.14,0.27,433
2026-06-01T08:52:30Z,92.73,10.0,0.0,0.28,0.07,416
2026-06-01T08:53:00Z,84.11,24.2,0.27,0.59,0.22,428
2026-06-01T08:53:30Z,102.99,10.0,0.73,0.5,0.23,447
2026-06-01T08:54:00Z,83.3,10.0,0.0,0.52,0.07,418
2026-06-01T08:54:30Z,93.8,13.5,0.13,0.26,0.04,420
2026-06-01T08:55:00Z,81.23,28.6,0.62,0.46,0.14,435
2026-06-01T08:55:30Z,88.49,24.4,0.0,0.63,0.19,422
2026-06-01T08:56:00Z,96.9,10.0,0.0,0.77,0.05,450
2026-06-01T08:56:30Z,78.44,10.0,0.0,0.64,0.01,419
2026-06-01T08:57:00Z,91.85,25.2,0.96,0.15,0.07,419
2026-06-01T08:57:30Z,105.84,13.4,0.94,0.21,0.18,460
2026-06-01T08:58:00Z,90.59,18.5,0.1,0.24,0.18,440
2026-06-01T08:58:30Z,110.54,10.2,0.0,0.09,0.18,427
2026-06-01T08:59:00Z,98.12,30.8,1.19,0.44,0.29,419
2026-06-01T08:59:30Z,100.18,10.0,1.12,0.49,0.05,418
2026-06-01T09:00:00Z,94.28,10.0,0.0,0.27,0.04,432
2026-06-01T09:00:30Z,95.0,20.3,0.0,0.03,0.12,428
2026-06-01T09:01:00Z,84.6,32.6,1.5,0.22,0.13,459
2026-06-01T09:01:30Z,83.76,10.0,0.37,0.64,0.19,420
2026-06-01T09:02:00Z,98.75,28.3,0.37,0.14,0.02,412
2026-06-01T09:02:30Z,103.2,38.1,0.49,0.72,0.28,440
2026-06-01T09:03:00Z,91.11,44.1,0.0,0.51,0.12,406
2026-06-01T09:03:30Z,87.86,32.0,0.0,0.43,0.16,407
2026-06-01T09:04:00Z,87.72,13.8,1.5,0.67,0.05,404
2026-06-01T09:04:30Z,87.09,10.0,1.5,0.17,0.22,438
2026-06-01T09:05:00Z,87.29,40.0,0.0,0.64,0.15,406
2026-06-01T09:05:30Z,87.25,17.7,0.0,0.41,0.12,441
2026-06-01T09:06:00Z,94.64,22.2,0.34,0.57,0.2,423
2026-06-01T09:06:30Z,108.74,51.4,1.5,0.35,0.3,445
2026-06-01T09:07:00Z,89.19,16.9,0.0,0.58,0.02,415
2026-06-01T09:07:30Z,94.68,11.9,0.36,0.01,0.06,443
2026-06-01T09:08:00Z,83.96,30.5,0.0,0.45,0.15,423
2026-06-01T09:08:30Z,98.69,33.2,0.2,0.45,0.16,423
2026-06-01T09:09:00Z,85.95,16.3,0.0,0.78,0.21,420
2026-06-01T09:09:30Z,84.76,29.3,0.0,0.54,0.06,427
2026-06-01T09:10:00Z,86.54,41.2,0.04,0.54,0.15,401
2026-06-01T09:10:30Z,95.27,10.0,0.75,0.55,0.11,443
2026-06-01T09:11:00Z,92.1,14.5,0.93,0.24,0.23,442
2026-06-01T09:11:30Z,90.28,13.4,0.0,0.4,0.13,439
2026-06-01T09:12:00Z,93.98,24.0,0.0,0.36,0.01,401
2026-06-01T09:12:30Z,70.06,11.7,0.0,0.75,0.28,423
2026-06-01T09:13:00Z,104.59,10.0,0.0,0.77,0.04,442
2026-06-01T09:13:30Z,90.01,36.0,1.5,0.67,0.25,431
2026-06-01T09:14:00Z,100.49,13.9,0.3,0.45,0.23,429
2026-06-01T09:14:30Z,88.6,10.0,0.0,0.31,0.15,413
2026-06-01T09:15:00Z,89.79,22.5,0.22,0.3,0.16,425
2026-06-01T09:15:30Z,79.66,21.5,0.0,0.03,0.01,431
2026-06-01T09:16:00Z,102.83,29.6,0.0,0.57,0.02,417
2026-06-01T09:16:30Z,95.3,53.4,0.91,0.51,0.29,434
2026-06-01T09:17:00Z,100.12,19.8,0.0,0.5,0.16,432
2026-06-01T09:17:30Z,105.67,14.5,0.0,0.23,0.26,458
2026-06-01T09:18:00Z,95.14,10.0,1.5,0.32,0.1,436
2026-06-01T09:18:30Z,104.66,10.0,0.72,0.68,0.06,452
2026-06-01T09:19:00Z,104.72,25.9,0.15,0.13,0.2,430
2026-06-01T09:19:30Z,97.08,26.5,0.71,0.65,0.05,415
2026-06-01T09:20:00Z,82.91,29.2,0.0,0.23,0.21,450
2026-06-01T09:20:30Z,96.52,10.0,0.53,0.52,0.14,451
2026-06-01T09:21:00Z,95.99,16.6,0.0,0.21,0.15,446
2026-06-01T09:21:30Z,90.23,43.0,0.45,0.17,0.15,427
2026-06-01T09:22:00Z,94.85,15.9,0.0,0.65,0.07,443
2026-06-01T09:22:30Z,97.87,46.6,1.5,0.67,0.01,443
