timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T12:29:00Z,494311128,2147483648,12.13,53.31,59.1,1.42,43.5,0
2026-06-01T12:29:30Z,522056158,2147483648,27.18,48.19,30.0,0.0,66.5,0
2026-06-01T12:30:00Z,541833347,2147483648,25.8,51.22,30.0,0.0,27.9,0
2026-06-01T12:30:30Z,523621706,2147483648,17.91,52.87,68.5,0.35,55.9,0
2026-06-01T12:31:00Z,469581425,2147483648,32.04,48.9,87.4,0.91,92.4,0
2026-06-01T12:31:30Z,523008943,2147483648,17.76,59.43,52.7,0.0,37.9,0
2026-06-01T12:32:00Z,454802030,2147483648,16.6,50.4,38.9,0.82,10.9,0
2026-06-01T12:32:30Z,484369637,2147483648,39.8,41.07,63.4,0.0,22.1,0
2026-06-01T12:33:00Z,570760620,2147483648,21.56,48.66,52.0,2.0,17.7,0
2026-06-01T12:33:30Z,511554605,2147483648,8.81,42.71,30.0,0.0,57.0,0
2026-06-01T12:34:00Z,566498114,2147483648,11.48,44.15,30.0,0.0,62.2,0
2026-06-01T12:34:30Z,504582517,2147483648,35.19,39.74,72.8,0.56,27.8,0
2026-06-01T12:35:00Z,511098056,2147483648,28.78,51.24,49.9,1.21,57.7,0
2026-06-01T12:35:30Z,470870711,2147483648,24.26,37.21,47.9,0.99,84.0,0
2026-06-01T12:36:00Z,543575479,2147483648,20.9,45.53,62.8,0.0,84.6,0
2026-06-01T12:36:30Z,502710787,2147483648,28.11,52.94,49.6,0.0,14.0,0
2026-06-01T12:37:00Z,531547410,2147483648,24.43,46.52,73.0,0.95,77.6,0
2026-06-01T12:37:30Z,524393294,2147483648,21.88,41.87,52.4,0.0,72.7,0
2026-06-01T12:38:00Z,527437708,2147483648,16.98,48.86,76.3,0.0,21.3,0
2026-06-01T12:38:30Z,519563930,2147483648,24.07,44.4,68.1,0.0,70.9,0
2026-06-01T12:39:00Z,506095432,2147483648,33.13,42.82,98.2,1.53,54.6,0
2026-06-01T12:39:30Z,506841243,2147483648,16.98,51.18,51.0,1.88,50.7,0
2026-06-01T12:40:00Z,481703601,2147483648,20.08,51.53,30.0,2.0,57.2,0
2026-06-01T12:40:30Z,430210135,2147483648,22.14,54.46,61.3,0.12,58.7,0
2026-06-01T12:41:00Z,522241668,2147483648,15.72,52.47,69.8,1.26,43.0,0
2026-06-01T12:41:30Z,577998273,2147483648,20.13,47.83,44.2,2.0,74.0,0
2026-06-01T12:42:00Z,541754892,2147483648,24.53,52.14,80.4,1.92,63.5,0
2026-06-01T12:42:30Z,585513344,2147483648,35.92,46.7,66.1,1.84,39.6,0
2026-06-01T12:43:00Z,519118160,2147483648,17.51,47.52,35.8,0.9,66.3,0
2026-06-01T12:43:30Z,467009029,2147483648,27.05,53.77,43.9,0.0,51.0,0
2026-06-01T12:44:00Z,465272089,2147483648,31.61,44.86,30.0,0.0,36.4,0
2026-06-01T12:44:30Z,525752310,2147483648,2.61,39.97,30.0,0.03,69.0,0
2026-06-01T12:45:00Z,510491455,2147483648,38.9,45.99,58.7,0.0,42.6,0
2026-06-01T12:45:30Z,491536086,2147483648,28.52,57.07,30.0,0.0,42.5,0
2026-06-01T12:46:00Z,522657924,2147483648,30.38,48.59,77.2,0.19,55.5,0
2026-06-01T12:46:30Z,464288805,2147483648,21.79,48.08,44.2,1.25,48.9,0
2026-06-01T12:47:00Z,512745079,2147483648,27.98,50.67,38.2,0.46,74.4,0
2026-06-01T12:47:30Z,483119110,2147483648,2.0,39.97,65.2,0.0,43.3,0
2026-06-01T12:48:00Z,497509887,2147483648,15.14,42.65,82.2,0.0,46.4,0
2026-06-01T12:48:30Z,532813600,2147483648,6.96,49.87,57.4,0.0,65.6,0
2026-06-01T12:49:00Z,484632163,2147483648,21.82,44.48,60.6,0.0,59.3,0
2026-06-01T12:49:30Z,537063494,2147483648,17.74,40.14,58.0,0.0,63.2,0
2026-06-01T12:50:00Z,534126422,2147483648,26.77,40.28,116.6,2.0,94.5,0
2026-06-01T12:50:30Z,458889959,2147483648,37.26,48.72,67.4,0.0,11.9,0
2026-06-01T12:51:00Z,566828489,2147483648,28.3,42.34,74.9,0.23,50.8,0
2026-06-01T12:51:30Z,439259929,2147483648,24.23,46.19,59.7,0.0,52.6,0
2026-06-01T12:52:00Z,478283584,2147483648,28.53,40.95,43.6,0.22,34.1,0
2026-06-01T12:52:30Z,506566426,2147483648,25.39,44.29,30.0,0.0,66.2,0
2026-06-01T12:53:00Z,375374842,2147483648,34.43,38.19,83.3,0.0,61.2,0
2026-06-01T12:53:30Z,490321810,2147483648,32.46,44.56,34.0,0.0,21.9,0
2026-06-01T12:54:00Z,491610606,2147483648,23.56,51.33,79.7,1.2,33.8,0
2026-06-01T12:54:30Z,444881531,2147483648,34.68,45.64,30.0,1.79,76.6,0
2026-06-01T12:55:00Z,456163135,2147483648,18.16,46.8,30.0,0.03,60.2,0
2026-06-01T12:55:30Z,451843378,2147483648,16.97,40.9,58.9,0.28,40.6,0
2026-06-01T12:56:00Z,434554449,2147483648,16.79,48.63,60.6,0.0,49.2,0
2026-06-01T12:56:30Z,477775332,2147483648,19.48,42.62,38.2,0.14,27.2,0
2026-06-01T12:57:00Z,424456560,2147483648,12.31,44.8,44.9,0.0,40.9,0
2026-06-01T12:57:30Z,434073233,2147483648,31.76,43.14,47.9,0.79,79.2,0
2026-06-01T12:58:00Z,446644321,2147483648,22.34,50.59,36.6,0.0,55.7,0
2026-06-01T12:58:30Z,461966243,2147483648,26.48,53.43,44.4,0.46,49.0,0
2026-06-01T12:59:00Z,469147341,2147483648,30.81,43.46,30.0,0.0,22.2,0
2026-06-01T12:59:30Z,375911978,2147483648,23.05,51.32,30.0,0.88,32.9,0
2026-06-01T13:00:00Z,354667283,2147483648,16.96,47.07,31.0,0.0,23.5,0
2026-06-01T13:00:30Z,420377279,2147483648,20.75,53.52,69.8,0.0,57.7,0
2026-06-01T13:01:00Z,421933375,2147483648,26.12,42.89,82.4,0.96,54.6,0
2026-06-01T13:01:30Z,384153618,2147483648,35.36,41.56,30.0,0.0,20.8,0
2026-06-01T13:02:00Z,432181104,2147483648,17.93,49.13,83.9,0.45,17.5,0
2026-06-01T13:02:30Z,442566878,2147483648,15.93,36.6,77.3,1.33,27.1,0
2026-06-01T13:03:00Z,432783949,2147483648,26.9,51.13,59.3,0.0,68.3,0
2026-06-01T13:03:30Z,476848500,2147483648,27.31,51.29,72.4,2.0,49.1,0
2026-06-01T13:04:00Z,380713864,2147483648,28.5,46.6,88.6,0.0,63.1,0
2026-06-01T13:04:30Z,417545669,2147483648,24.93,43.76,55.2,0.0,51.7,0
2026-06-01T13:05:00Z,484536443,2147483648,32.44,39.23,42.8,0.57,34.9,0
2026-06-01T13:05:30Z,439594472,2147483648,18.6,44.09,36.2,0.6,60.3,0
2026-06-01T13:06:00Z,375321927,2147483648,22.08,49.55,55.4,0.81,76.2,0
2026-06-01T13:06:30Z,421719178,2147483648,35.41,49.51,52.2,1.04,72.1,0
2026-06-01T13:07:00Z,456039765,2147483648,24.69,50.7,50.5,0.0,45.9,0
2026-06-01T13:07:30Z,509551107,2147483648,9.82,42.96,49.4,0.22,16.2,0
2026-06-01T13:08:00Z,457721498,2147483648,22.56,52.74,67.2,0.0,38.7,0
2026-06-01T13:08:30Z,474237479,2147483648,27.91,44.04,43.2,0.36,63.6,0
2026-06-01T13:09:00Z,391972120,2147483648,27.54,49.89,67.7,0.0,77.0,0
2026-06-01T13:09:30Z,421208542,2147483648,20.41,45.01,42.4,1.37,80.8,0
2026-06-01T13:10:00Z,471099719,2147483648,12.05,46.7,61.4,1.27,59.6,0
2026-06-01T13:10:30Z,393282637,2147483648,22.82,47.48,39.0,1.5,37.8,0
2026-06-01T13:11:00Z,423856533,2147483648,17.79,47.08,54.1,0.0,63.2,0
2026-06-01T13:11:30Z,358449720,2147483648,28.77,46.1,34.3,0.35,20.9,0
2026-06-01T13:12:00Z,476051585,2147483648,33.1,44.92,31.1,0.0,69.2,0
2026-06-01T13:12:30Z,417619009,2147483648,14.45,45.3,58.0,0.9,35.8,0
2026-06-01T13:13:00Z,441181736,2147483648,29.76,43.68,30.0,0.75,78.5,0
2026-06-01T13:13:30Z,366527305,2147483648,28.98,43.3,63.2,0.0,31.1,0
2026-06-01T13:14:00Z,372129699,2147483648,32.44,54.97,33.7,0.0,38.2,0
2026-06-01T13:14:30Z,482110007,2147483648,20.71,38.03,56.6,0.32,70.2,0
2026-06-01T13:15:00Z,404400175,2147483648,15.04,47.3,39.3,0.0,70.9,0
2026-06-01T13:15:30Z,396194142,2147483648,10.15,41.17,30.0,0.0,41.6,0
2026-06-01T13:16:00Z,432661699,2147483648,29.23,44.14,60.5,0.0,62.3,0
2026-06-01T13:16:30Z,433199556,2147483648,16.82,49.94,92.0,0.0,38.1,0
2026-06-01T13:17:00Z,342903888,2147483648,24.79,41.41,93.0,0.0,32.5,0
2026-06-01T13:17:30Z,377010618,2147483648,10.61,46.02,58.7,1.41,45.4,0
2026-06-01T13:18:00Z,412573860,2147483648,24.93,44.94,48.0,0.0,41.2,0
2026-06-01T13:18:30Z,410115461,2147483648,8.19,52.9,33.4,0.0,63.7,0
2026-06-01T13:19:00Z,421598031,2147483648,27.08,49.22,72.7,0.24,43.5,0
2026-06-01T13:19:30Z,393100554,2147483648,26.75,49.86,56.6,1.62,38.5,0
2026-06-01T13:20:00Z,397661835,2147483648,14.88,42.61,30.0,0.0,54.4,0
2026-06-01T13:20:30Z,414548198,2147483648,25.85,49.66,38.6,0.61,41.6,0
2026-06-01T13:21:00Z,381785501,2147483648,14.49,56.95,43.1,0.0,13.2,0
2026-06-01T13:21:30Z,375979188,2147483648,24.44,40.86,33.8,1.2,43.9,0
2026-06-01T13:22:00Z,385559687,2147483648,17.08,44.57,30.0,0.0,29.5,0
2026-06-01T13:22:30Z,404699452,2147483648,18.37,47.05,58.1,0.39,51.4,0
2026-06-01T13:23:00Z,398644896,2147483648,24.02,48.8,69.2,0.45,31.6,0
2026-06-01T13:23:30Z,386505157,2147483648,12.29,47.87,59.0,0.67,1.0,0
2026-06-01T13:24:00Z,394136210,2147483648,39.5,45.25,77.6,1.41,47.5,0
2026-06-01T13:24:30Z,400890701,2147483648,10.37,39.46,44.3,1.92,46.6,0
2026-06-01T13:25:00Z,413654514,2147483648,7.98,42.52,30.0,0.0,31.6,0
2026-06-01T13:25:30Z,414826036,2147483648,25.11,44.59,41.9,0.0,51.1,0
2026-06-01T13:26:00Z,356049740,2147483648,12.03,39.65,91.6,0.0,68.1,0
2026-06-01T13:26:30Z,435988431,2147483648,28.6,49.92,32.4,0.0,64.3,0
2026-06-01T13:27:00Z,344532183,2147483648,15.99,41.93,54.8,2.0,22.9,0
2026-06-01T13:27:30Z,420496076,2147483648,27.44,50.71,81.2,1.34,40.0,0
2026-06-01T13:28:00Z,375983543,2147483648,33.71,37.05,81.0,1.93,32.2,0
2026-06-01T13:28:30Z,421493597,2147483648,14.96,45.21,31.2,0.0,69.4,0
2026-06-01T13:29:00Z,438476133,2147483648,34.83,38.67,30.0,0.0,71.2,0
2026-06-01T13:29:30Z,334315394,2147483648,18.59,38.06,30.0,0.0,25.8,0
2026-06-01T13:30:00Z,422308429,2147483648,20.87,45.7,49.4,1.09,37.1,0
2026-06-01T13:30:30Z,410783580,2147483648,20.03,50.37,42.4,0.0,54.8,0
2026-06-01T13:31:00Z,384823423,2147483648,23.01,40.82,35.0,1.04,47.1,0
2026-06-01T13:31:30Z,415042104,2147483648,30.25,48.43,60.3,0.0,22.0,0
2026-06-01T13:32:00Z,384167959,2147483648,22.37,43.04,84.1,2.0,30.2,0
2026-06-01T13:32:30Z,406162914,2147483648,28.29,43.93,34.7,0.53,57.0,0
2026-06-01T13:33:00Z,342269279,2147483648,21.08,43.16,78.3,0.0,46.8,0
2026-06-01T13:33:30Z,406446541,2147483648,25.37,45.6,35.3,1.2,65.8,0
2026-06-01T13:34:00Z,398944155,2147483648,17.75,47.54,56.1,0.0,77.5,0
2026-06-01T13:34:30Z,403848354,2147483648,18.96,42.93,30.0,0.0,15.6,0
2026-06-01T13:35:00Z,354059541,2147483648,12.46,44.9,30.0,0.0,27.0,0
2026-06-01T13:35:30Z,441867278,2147483648,27.8,45.09,71.7,0.0,35.7,0
2026-06-01T13:36:00Z,446534817,2147483648,17.91,48.19,84.0,0.0,46.4,0
2026-06-01T13:36:30Z,373586858,2147483648,24.15,46.64,54.5,0.71,48.2,0
2026-06-01T13:37:00Z,362020391,2147483648,17.02,41.41,44.4,0.11,51.6,0
2026-06-01T13:37:30Z,362531036,2147483648,40.63,47.84,45.4,0.0,51.0,0
2026-06-01T13:38:00Z,401522670,2147483648,17.19,45.25,78.3,0.0,40.6,0
2026-06-01T13:38:30Z,414031049,2147483648,25.39,44.83,30.0,0.81,46.3,0
2026-06-01T13:39:00Z,351955334,2147483648,25.43,38.55,39.5,1.51,46.5,0
2026-06-01T13:39:30Z,307461866,2147483648,31.39,41.49,95.3,0.0,1.0,0
2026-06-01T13:40:00Z,395943082,2147483648,40.04,43.09,46.1,2.0,1.0,0
2026-06-01T13:40:30Z,379441275,2147483648,27.8,42.8,44.5,0.0,41.2,0
2026-06-01T13:41:00Z,388065094,2147483648,27.96,38.09,30.0,0.0,75.8,0
2026-06-01T13:41:30Z,401508000,2147483648,16.98,50.42,103.4,0.0,26.9,0
2026-06-01T13:42:00Z,345396720,2147483648,16.92,39.15,78.9,0.0,22.0,0
2026-06-01T13:42:30Z,388400978,2147483648,27.69,47.74,83.4,0.27,40.4,0
2026-06-01T13:43:00Z,377221814,2147483648,24.71,42.93,64.9,0.0,47.9,0
2026-06-01T13:43:30Z,402742894,2147483648,12.23,35.67,30.0,0.2,20.8,0
2026-06-01T13:44:00Z,434368136,2147483648,19.99,51.38,67.7,1.1,39.1,0
2026-06-01T13:44:30Z,393301700,2147483648,16.35,48.27,94.5,0.0,52.2,0
2026-06-01T13:45:00Z,365051574,2147483648,12.53,41.47,68.5,0.0,35.2,0
2026-06-01T13:45:30Z,441409838,2147483648,17.46,49.82,42.9,0.0,54.7,0
2026-06-01T13:46:00Z,424705561,2147483648,23.35,45.5,67.5,0.0,92.7,0
2026-06-01T13:46:30Z,394825071,2147483648,15.5,40.33,37.7,0.0,13.9,0
2026-06-01T13:47:00Z,340778588,2147483648,17.68,44.79,48.2,1.18,37.6,0
2026-06-01T13:47:30Z,397700490,2147483648,12.6,48.63,41.3,2.0,36.6,0
2026-06-01T13:48:00Z,435036469,2147483648,20.6,43.23,30.0,0.0,56.5,0
2026-06-01T13:48:30Z,450693367,2147483648,22.81,47.32,37.1,0.0,34.1,0
2026-06-01T13:49:00Z,414172571,2147483648,21.87,42.51,122.2,0.0,13.3,0
2026-06-01T13:49:30Z,449620718,2147483648,37.87,40.65,30.0,1.08,40.5,0
2026-06-01T13:50:00Z,413340718,2147483648,20.92,36.69,49.0,1.33,30.5,0
2026-06-01T13:50:30Z,422305609,2147483648,22.08,45.13,30.0,0.0,71.5,0
2026-06-01T13:51:00Z,457515625,2147483648,18.21,51.5,68.2,1.61,22.0,0
2026-06-01T13:51:30Z,430747136,2147483648,24.4,41.8,30.0,0.0,51.3,0
2026-06-01T13:52:00Z,446789897,2147483648,27.51,37.26,66.9,1.23,39.7,0
2026-06-01T13:52:30Z,474296191,2147483648,23.74,41.64,61.1,0.0,19.5,0
2026-06-01T13:53:00Z,484865694,2147483648,4.12,44.11,76.1,0.0,25.5,0
2026-06-01T13:53:30Z,425912881,2147483648,29.27,49.63,75.6,0.0,44.5,0
2026-06-01T13:54:00Z,439404016,2147483648,26.37,42.42,30.0,1.72,57.8,0
2026-06-01T13:54:30Z,403291035,2147483648,17.58,45.06,62.0,1.55,71.2,0
2026-06-01T13:55:00Z,405659393,2147483648,18.6,42.89,51.5,0.0,62.8,0
2026-06-01T13:55:30Z,463778187,2147483648,7.02,38.85,67.4,2.0,60.5,0
2026-06-01T13:56:00Z,436624352,2147483648,12.76,41.27,30.0,0.0,14.2,0
2026-06-01T13:56:30Z,391388669,2147483648,26.81,40.71,59.4,0.0,49.9,0
2026-06-01T13:57:00Z,476983162,2147483648,33.33,38.9,81.1,1.64,24.7,0
2026-06-01T13:57:30Z,430522269,2147483648,18.68,41.31,30.0,0.05,35.8,0
2026-06-01T13:58:00Z,450778729,2147483648,24.42,42.38,110.7,0.0,55.1,0
2026-06-01T13:58:30Z,478186000,2147483648,11.36,35.08,73.4,2.0,53.4,0
2026-06-01T13:59:00Z,479233302,2147483648,13.8,52.62,81.0,2.0,64.1,0
2026-06-01T13:59:30Z,464978059,2147483648,29.68,49.94,48.9,0.0,53.5,0
2026-06-01T14:00:00Z,398691102,2147483648,32.43,43.57,56.7,2.0,38.1,0
2026-06-01T14:00:30Z,490364668,2147483648,28.73,38.4,53.6,1.17,56.3,0
2026-06-01T14:01:00Z,451324022,2147483648,28.55,38.03,95.5,0.95,35.1,0
2026-06-01T14:01:30Z,424186433,2147483648,23.39,39.48,36.8,0.0,73.7,0
2026-06-01T14:02:00Z,398141523,2147483648,6.82,38.13,58.7,0.0,55.9,0
2026-06-01T14:02:30Z,523857983,2147483648,22.26,45.05,102.1,0.0,68.6,0
2026-06-01T14:03:00Z,484194233,2147483648,31.22,28.42,97.8,1.87,23.5,0
2026-06-01T14:03:30Z,484879480,2147483648,22.69,37.77,30.0,0.0,56.9,0
2026-06-01T14:04:00Z,504079794,2147483648,28.7,34.76,32.2,0.75,53.0,0
2026-06-01T14:04:30Z,481648401,2147483648,29.56,41.46,59.7,0.44,68.9,0
2026-06-01T14:05:00Z,434217055,2147483648,11.65,37.16,38.4,1.76,30.1,0
2026-06-01T14:05:30Z,511677812,2147483648,27.42,44.54,60.0,1.11,55.7,0
2026-06-01T14:06:00Z,524662631,2147483648,24.29,34.0,61.2,0.96,39.5,0
2026-06-01T14:06:30Z,509339609,2147483648,11.97,47.54,30.0,0.0,54.5,0
2026-06-01T14:07:00Z,546834642,2147483648,32.25,42.94,37.8,0.32,20.4,0
2026-06-01T14:07:30Z,561403411,2147483648,13.59,52.61,59.7,0.13,21.2,0
2026-06-01T14:08:00Z,468159818,2147483648,19.76,43.92,64.1,1.38,72.9,0
2026-06-01T14:08:30Z,482191602,2147483648,23.37,45.68,30.0,2.0,57.0,0
2026-06-01T14:09:00Z,530481871,2147483648,18.81,44.16,49.1,0.0,81.3,0
2026-06-01T14:09:30Z,507145109,2147483648,18.91,27.97,30.0,0.0,48.4,0
2026-06-01T14:10:00Z,509914390,2147483648,26.43,44.69,55.6,0.0,70.1,0
2026-06-01T14:10:30Z,536833705,2147483648,21.87,36.52,107.9,0.58,43.7,0
2026-06-01T14:11:00Z,531532090,2147483648,32.29,34.93,75.3,0.0,112.5,0
2026-06-01T14:11:30Z,491559872,2147483648,25.84,50.75,33.9,0.16,49.6,0
2026-06-01T14:12:00Z,512895914,2147483648,27.26,46.28,72.2,0.0,36.8,0
2026-06-01T14:12:30Z,485001703,2147483648,23.99,41.34,53.7,2.0,80.7,0
2026-06-01T14:13:00Z,481660855,2147483648,30.14,48.14,55.1,0.22,47.2,0
2026-06-01T14:13:30Z,449845701,2147483648,14.15,36.51,30.0,0.0,56.8,0
2026-06-01T14:14:00Z,420278467,2147483648,11.18,46.99,62.4,1.19,66.6,0
2026-06-01T14:14:30Z,472085659,2147483648,25.93,43.13,54.5,0.0,68.3,0
2026-06-01T14:15:00Z,469177777,2147483648,23.53,39.27,54.1,0.4,71.6,0
2026-06-01T14:15:30Z,521672724,2147483648,18.11,48.43,75.2,2.0,60.4,0
2026-06-01T14:16:00Z,545982262,2147483648,27.7,43.34,71.9,1.67,60.1,0
2026-06-01T14:16:30Z,492260083,2147483648,12.67,34.82,101.3,0.86,15.1,0
2026-06-01T14:17:00Z,508491621,2147483648,23.53,32.36,71.8,0.26,33.8,0
2026-06-01T14:17:30Z,470324679,2147483648,29.74,32.11,45.2,0.0,29.6,0
2026-06-01T14:18:00Z,460832531,2147483648,25.96,35.65,102.0,1.55,28.2,0
2026-06-01T14:18:30Z,484057627,2147483648,17.89,48.83,114.6,0.12,45.2,0
2026-06-01T14:19:00Z,484843150,2147483648,29.49,38.65,83.1,2.0,52.1,0
2026-06-01T14:19:30Z,506077953,2147483648,21.87,42.88,82.8,2.0,24.8,0
2026-06-01T14:20:00Z,500605574,2147483648,16.15,38.83,105.7,0.0,44.6,0
2026-06-01T14:20:30Z,555704383,2147483648,17.62,41.58,128.0,0.0,44.1,0
2026-06-01T14:21:00Z,491108311,2147483648,23.66,42.93,105.7,0.0,44.5,0
2026-06-01T14:21:30Z,442002406,2147483648,25.71,48.83,44.0,1.14,39.0,0
2026-06-01T14:22:00Z,505169244,2147483648,17.36,52.57,72.6,0.0,1.0,0
2026-06-01T14:22:30Z,479056202,2147483648,28.62,36.85,54.0,0.0,58.9,0
2026-06-01T14:23:00Z,510559382,2147483648,31.1,37.13,84.4,0.0,22.8,0
2026-06-01T14:23:30Z,544087699,2147483648,25.57,41.58,35.6,2.0,61.3,0
2026-06-01T14:24:00Z,483561935,2147483648,35.21,49.21,118.4,0.0,27.3,0
2026-06-01T14:24:30Z,504769847,2147483648,29.18,37.0,94.0,0.0,74.8,0
2026-06-01T14:25:00Z,526932293,2147483648,28.19,45.11,54.1,0.71,42.5,0
2026-06-01T14:25:30Z,477164245,2147483648,25.49,41.05,105.0,2.0,4.7,0
2026-06-01T14:26:00Z,519285229,2147483648,26.91,40.92,91.1,0.0,84.5,0
2026-06-01T14:26:30Z,532290019,2147483648,22.01,38.56,78.5,0.0,64.1,0
2026-06-01T14:27:00Z,543131747,2147483648,12.25,48.59,65.8,0.0,104.9,0
2026-06-01T14:27:30Z,576328043,2147483648,29.6,37.68,90.9,0.46,49.3,0
2026-06-01T14:28:00Z,557663487,2147483648,32.8,36.79,96.7,1.09,34.3,0
2026-06-01T14:28:30Z,552238264,2147483648,22.33,29.83,72.0,0.35,80.4,0
2026-06-01T14:29:00Z,490099880,2147483648,29.75,43.6,92.4,2.0,68.4,0
2026-06-01T14:29:30Z,445220480,2147483648,15.08,30.91,73.0,0.0,66.0,0
2026-06-01T14:30:00Z,505368511,2147483648,13.85,28.84,107.7,0.05,50.0,0
2026-06-01T14:30:30Z,589001017,2147483648,24.57,40.81,81.3,2.0,34.0,0
2026-06-01T14:31:00Z,543387826,2147483648,32.4,44.24,121.7,0.0,56.8,0
2026-06-01T14:31:30Z,460478722,2147483648,26.71,52.8,80.8,0.0,40.6,0
2026-06-01T14:32:00Z,524550553,2147483648,24.51,37.28,114.8,0.0,76.7,0
2026-06-01T14:32:30Z,551872844,2147483648,23.11,34.14,129.8,0.0,50.2,0
2026-06-01T14:33:00Z,474376355,2147483648,29.95,44.89,90.4,0.0,35.0,0
2026-06-01T14:33:30Z,559018745,2147483648,7.95,37.18,74.3,0.0,69.4,0
2026-06-01T14:34:00Z,498676379,2147483648,38.99,35.54,70.5,1.73,22.1,0
2026-06-01T14:34:30Z,574978126,2147483648,20.71,36.02,77.6,0.0,56.3,0
2026-06-01T14:35:00Z,539336037,2147483648,6.22,30.59,71.2,1.11,16.6,0
2026-06-01T14:35:30Z,646256398,2147483648,23.61,49.54,107.9,0.0,65.2,0
2026-06-01T14:36:00Z,491047375,2147483648,29.72,43.66,56.6,1.21,54.6,0
2026-06-01T14:36:30Z,547112117,2147483648,32.63,36.13,65.5,0.69,76.9,0
2026-06-01T14:37:00Z,485200992,2147483648,26.8,45.05,183.2,0.29,34.8,0
2026-06-01T14:37:30Z,576502458,2147483648,27.1,42.51,99.7,0.0,72.1,0
2026-06-01T14:38:00Z,540179711,2147483648,25.16,42.78,98.4,0.0,55.3,0
2026-06-01T14:38:30Z,567478632,2147483648,26.95,43.09,141.0,0.0,55.4,0
2026-06-01T14:39:00Z,538261618,2147483648,24.22,39.45,134.4,0.0,69.6,0
2026-06-01T14:39:30Z,493074456,2147483648,35.81,37.89,77.4,1.24,50.3,0
2026-06-01T14:40:00Z,510573192,2147483648,20.26,45.87,135.9,0.0,52.5,0
2026-06-01T14:40:30Z,489388370,2147483648,25.0,54.45,105.7,0.0,62.5,0
2026-06-01T14:41:00Z,495311939,2147483648,22.46,44.1,93.2,0.0,28.7,0
2026-06-01T14:41:30Z,536145484,2147483648,19.2,41.66,99.5,0.0,65.9,0
2026-06-01T14:42:00Z,567668035,2147483648,33.78,48.27,73.8,0.0,67.3,0
2026-06-01T14:42:30Z,559382258,2147483648,20.26,45.49,88.8,1.34,68.5,0
2026-06-01T14:43:00Z,546440896,2147483648,21.38,42.23,135.8,0.0,44.1,0
2026-06-01T14:43:30Z,507819637,2147483648,16.19,53.09,117.0,0.14,23.3,0
2026-06-01T14:44:00Z,544387372,2147483648,21.95,40.58,98.5,0.0,51.0,0
2026-06-01T14:44:30Z,495676658,2147483648,39.66,38.85,91.7,0.0,42.7,0
2026-06-01T14:45:00Z,531712600,2147483648,20.85,35.74,122.8,0.0,93.7,0
2026-06-01T14:45:30Z,552710497,2147483648,21.13,45.71,139.8,1.73,78.7,0
2026-06-01T14:46:00Z,515822721,2147483648,28.59,39.55,128.5,0.78,72.4,0
2026-06-01T14:46:30Z,504811960,2147483648,25.7,43.51,134.4,0.82,66.4,0
2026-06-01T14:47:00Z,504950983,2147483648,25.41,48.28,87.7,1.25,27.9,0
2026-06-01T14:47:30Z,540297382,2147483648,22.81,29.31,116.7,0.07,72.2,0
2026-06-01T14:48:00Z,506836198,2147483648,30.99,33.28,58.0,0.0,50.5,0
2026-06-01T14:48:30Z,466780370,2147483648,29.71,39.86,120.1,0.0,25.2,0
2026-06-01T14:49:00Z,500694907,2147483648,23.56,34.57,107.4,0.0,52.2,0
2026-06-01T14:49:30Z,476717942,2147483648,18.06,34.72,142.7,1.18,65.1,0
2026-06-01T14:50:00Z,564927075,2147483648,21.46,40.21,132.3,0.1,71.5,0
2026-06-01T14:50:30Z,511661442,2147483648,34.03,37.12,96.8,0.0,55.9,0
2026-06-01T14:51:00Z,458498693,2147483648,10.27,48.47,118.6,1.43,22.2,0
2026-06-01T14:51:30Z,517779231,2147483648,27.96,48.9,126.8,0.68,65.1,0
2026-06-01T14:52:00Z,532226945,2147483648,20.49,41.92,133.4,0.37,54.6,0
2026-06-01T14:52:30Z,518953653,2147483648,20.89,40.12,147.7,0.0,52.8,0
2026-06-01T14:53:00Z,468858811,2147483648,23.04,37.18,170.2,0.0,75.4,0
2026-06-01T14:53:30Z,484111149,2147483648,32.15,41.67,123.8,0.36,56.7,0
2026-06-01T14:54:00Z,486165711,2147483648,25.29,35.88,134.6,2.0,72.3,0
2026-06-01T14:54:30Z,508999019,2147483648,33.31,39.96,136.6,1.92,58.8,0
2026-06-01T14:55:00Z,484310841,2147483648,17.46,44.75,106.3,0.0,35.6,0
2026-06-01T14:55:30Z,548396268,2147483648,30.88,38.35,103.9,1.62,27.6,0
2026-06-01T14:56:00Z,459540796,2147483648,22.93,41.61,81.9,1.23,57.2,0
2026-06-01T14:56:30Z,518164918,2147483648,37.18,38.59,80.8,0.97,50.5,0
2026-06-01T14:57:00Z,463359585,2147483648,34.84,39.65,123.1,0.0,38.8,0
2026-06-01T14:57:30Z,401238850,2147483648,31.25,44.94,138.6,0.0,35.6,0
2026-06-01T14:58:00Z,417821138,2147483648,14.57,43.81,132.5,0.0,26.4,0
2026-06-01T14:58:30Z,393460842,2147483648,28.81,42.71,143.5,0.0,57.1,0
2026-06-01T14:59:00Z,395174985,2147483648,23.51,37.16,100.3,0.41,57.2,0
2026-06-01T14:59:30Z,495334573,2147483648,41.0,44.23,146.1,0.65,23.3,0
