timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T07:29:00Z,29.1,30.4,0.36,0.17
2026-06-01T07:29:30Z,25.91,39.4,0.41,0.43
2026-06-01T07:30:00Z,27.1,20.0,0.0,0.79
2026-06-01T07:30:30Z,26.99,37.8,0.11,0.98
2026-06-01T07:31:00Z,25.81,20.0,0.2,0.55
2026-06-01T07:31:30Z,39.96,24.6,0.7,0.54
2026-06-01T07:32:00Z,27.19,33.5,0.08,0.35
2026-06-01T07:32:30Z,35.59,29.7,0.68,0.26
2026-06-01T07:33:00Z,28.15,27.8,0.12,0.7
2026-06-01T07:33:30Z,32.34,53.8,0.52,0.33
2026-06-01T07:34:00Z,32.26,20.0,0.36,0.96
2026-06-01T07:34:30Z,30.03,62.7,0.48,0.21
2026-06-01T07:35:00Z,23.73,20.0,0.31,0.1
2026-06-01T07:35:30Z,25.98,55.1,0.33,0.04
2026-06-01T07:36:00Z,24.78,20.0,0.35,0.17
2026-06-01T07:36:30Z,27.42,33.3,0.69,0.93
2026-06-01T07:37:00Z,34.15,53.7,0.62,0.03
2026-06-01T07:37:30Z,27.07,20.0,0.12,0.44
2026-06-01T07:38:00Z,33.26,49.5,0.39,0.27
2026-06-01T07:38:30Z,31.66,20.0,0.54,0.48
2026-06-01T07:39:00Z,26.04,34.1,0.18,0.9
2026-06-01T07:39:30Z,30.21,24.5,0.79,0.5
2026-06-01T07:40:00Z,25.37,62.9,0.36,0.01
2026-06-01T07:40:30Z,30.65,56.4,0.62,0.62
2026-06-01T07:41:00Z,28.18,28.4,0.07,0.6
2026-06-01T07:41:30Z,34.35,20.2,0.14,0.54
2026-06-01T07:42:00Z,33.96,58.2,0.79,0.56
2026-06-01T07:42:30Z,23.29,60.8,0.08,0.25
2026-06-01T07:43:00Z,32.15,68.5,0.71,0.76
2026-06-01T07:43:30Z,31.07,66.2,0.62,0.13
2026-06-01T07:44:00Z,19.63,32.9,0.65,0.02
2026-06-01T07:44:30Z,28.73,45.9,0.31,0.22
2026-06-01T07:45:00Z,36.47,64.2,0.71,0.54
2026-06-01T07:45:30Z,35.66,28.1,0.72,0.52
2026-06-01T07:46:00Z,33.35,20.0,0.14,0.64
2026-06-01T07:46:30Z,35.35,52.8,0.71,0.58
2026-06-01T07:47:00Z,24.23,20.0,0.66,0.67
2026-06-01T07:47:30Z,31.76,21.2,0.64,0.26
2026-06-01T07:48:00Z,40.69,54.7,0.63,0.99
2026-06-01T07:48:30Z,24.66,21.3,0.26,0.48
2026-06-01T07:49:00Z,30.19,66.8,0.13,0.66
2026-06-01T07:49:30Z,33.36,25.7,0.35,0.56
2026-06-01T07:50:00Z,30.66,65.4,0.33,0.46
2026-06-01T07:50:30Z,28.52,56.7,0.78,0.11
2026-06-01T07:51:00Z,37.54,23.9,0.07,0.48
2026-06-01T07:51:30Z,32.25,20.0,0.22,0.72
2026-06-01T07:52:00Z,29.37,51.2,0.32,0.31
2026-06-01T07:52:30Z,33.29,40.8,0.17,0.38
2026-06-01T07:53:00Z,25.61,34.9,0.29,0.92
2026-06-01T07:53:30Z,30.2,57.5,0.36,1.0
2026-06-01T07:54:00Z,24.15,68.6,0.11,0.58
2026-06-01T07:54:30Z,31.32,37.1,0.76,0.26
2026-06-01T07:55:00Z,29.64,30.0,0.78,0.61
2026-06-01T07:55:30Z,26.13,65.6,0.44,0.95
2026-06-01T07:56:00Z,34.11,20.0,0.47,0.02
2026-06-01T07:56:30Z,27.16,45.6,0.11,0.54
2026-06-01T07:57:00Z,31.84,72.3,0.28,0.33
2026-06-01T07:57:30Z,29.93,64.0,0.09,0.99
2026-06-01T07:58:00Z,32.16,34.1,0.37,0.95
2026-06-01T07:58:30Z,37.76,49.0,0.67,0.06
2026-06-01T07:59:00Z,34.62,42.6,0.27,0.21
2026-06-01T07:59:30Z,25.91,21.4,0.5,0.37
2026-06-01T08:00:00Z,36.58,26.8,0.1,0.26
2026-06-01T08:00:30Z,32.54,33.0,0.11,0.92
2026-06-01T08:01:00Z,30.85,72.9,0.47,0.89
2026-06-01T08:01:30Z,32.71,30.8,0.08,0.48
2026-06-01T08:02:00Z,27.63,20.0,0.36,0.49
2026-06-01T08:02:30Z,36.4,32.8,0.75,0.89
2026-06-01T08:03:00Z,41.56,20.0,0.75,0.75
2026-06-01T08:03:30Z,27.19,69.3,0.8,0.53
2026-06-01T08:04:00Z,37.02,65.4,0.49,0.94
2026-06-01T08:04:30Z,28.4,20.0,0.44,0.19
2026-06-01T08:05:00Z,32.15,49.4,0.44,0.87
2026-06-01T08:05:30Z,34.62,38.9,0.01,0.83
2026-06-01T08:06:00Z,41.46,20.0,0.13,0.25
2026-06-01T08:06:30Z,32.21,20.0,0.1,0.97
2026-06-01T08:07:00Z,34.98,47.2,0.39,0.99
2026-06-01T08:07:30Z,33.27,50.3,0.79,0.6
2026-06-01T08:08:00Z,35.41,32.2,0.36,0.65
2026-06-01T08:08:30Z,31.98,81.2,0.45,0.93
2026-06-01T08:09:00Z,28.48,46.6,0.35,0.77
2026-06-01T08:09:30Z,31.3,44.4,0.74,0.39
2026-06-01T08:10:00Z,36.49,20.0,0.66,0.93
2026-06-01T08:10:30Z,32.03,22.2,0.51,0.15
2026-06-01T08:11:00Z,31.18,21.6,0.75,0.41
2026-06-01T08:11:30Z,32.18,35.6,0.59,0.85
2026-06-01T08:12:00Z,30.17,26.3,0.27,0.33
2026-06-01T08:12:30Z,26.37,41.5,0.79,0.26
2026-06-01T08:13:00Z,35.62,20.0,0.25,0.42
2026-06-01T08:13:30Z,30.57,34.6,0.04,0.45
2026-06-01T08:14:00Z,29.52,45.7,0.38,0.66
2026-06-01T08:14:30Z,32.78,83.5,0.51,0.19
2026-06-01T08:15:00Z,39.74,24.8,0.68,0.37
2026-06-01T08:15:30Z,32.81,54.6,0.07,0.63
2026-06-01T08:16:00Z,31.04,29.3,0.63,0.86
2026-06-01T08:16:30Z,33.89,55.0,0.56,0.4
2026-06-01T08:17:00Z,28.79,39.7,0.57,0.33
2026-06-01T08:17:30Z,30.38,41.9,0.24,0.15
2026-06-01T08:18:00Z,30.64,42.3,0.44,0.19
2026-06-01T08:18:30Z,38.97,34.9,0.56,0.26
2026-06-01T08:19:00Z,36.56,40.8,0.11,0.28
2026-06-01T08:19:30Z,37.12,51.4,0.63,0.42
2026-06-01T08:20:00Z,34.53,58.9,0.22,0.48
2026-06-01T08:20:30Z,30.22,33.5,0.37,0.19
2026-06-01T08:21:00Z,39.83,20.0,0.4,0.99
2026-06-01T08:21:30Z,32.88,51.8,0.59,0.65
2026-06-01T08:22:00Z,34.47,35.9,0.14,0.64
2026-06-01T08:22:30Z,32.05,33.6,0.76,0.26
2026-06-01T08:23:00Z,39.04,22.3,0.79,0.67
2026-06-01T08:23:30Z,30.5,27.4,0.66,0.44
2026-06-01T08:24:00Z,37.64,74.8,0.76,0.8
2026-06-01T08:24:30Z,40.65,20.0,0.37,0.93
2026-06-01T08:25:00Z,28.57,20.0,0.34,0.92
2026-06-01T08:25:30Z,29.69,42.6,0.4,0.29
2026-06-01T08:26:00Z,37.13,51.2,0.18,0.29
2026-06-01T08:26:30Z,35.92,35.6,0.26,0.27
2026-06-01T08:27:00Z,30.17,38.2,0.22,0.95
2026-06-01T08:27:30Z,28.48,63.9,0.11,0.37
2026-06-01T08:28:00Z,32.73,20.0,0.54,0.53
2026-06-01T08:28:30Z,35.17,36.5,0.38,0.87
2026-06-01T08:29:00Z,37.66,67.9,0.27,0.81
2026-06-01T08:29:30Z,34.72,24.2,0.24,0.59
2026-06-01T08:30:00Z,34.83,20.5,0.52,0.7
2026-06-01T08:30:30Z,31.48,60.7,0.07,0.98
2026-06-01T08:31:00Z,33.09,47.7,0.65,0.52
2026-06-01T08:31:30Z,37.27,43.1,0.53,0.15
2026-06-01T08:32:00Z,39.03,30.9,0.66,0.17
2026-06-01T08:32:30Z,30.54,43.4,0.48,0.11
2026-06-01T08:33:00Z,33.38,42.4,0.15,0.7
2026-06-01T08:33:30Z,30.38,61.7,0.19,0.89
2026-06-01T08:34:00Z,39.48,43.6,0.14,0.96
2026-06-01T08:34:30Z,36.68,73.7,0.06,0.45
2026-06-01T08:35:00Z,34.24,37.1,0.23,0.43
2026-06-01T08:35:30Z,31.91,20.0,0.1,0.7
2026-06-01T08:36:00Z,34.64,46.7,0.79,0.89
2026-06-01T08:36:30Z,31.82,51.7,0.14,0.83
2026-06-01T08:37:00Z,35.16,20.0,0.36,0.34
2026-06-01T08:37:30Z,29.19,27.2,0.11,0.39
2026-06-01T08:38:00Z,30.03,20.0,0.34,0.22
2026-06-01T08:38:30Z,27.87,26.3,0.12,0.54
2026-06-01T08:39:00Z,31.58,20.0,0.73,0.13
2026-06-01T08:39:30Z,39.5,48.1,0.75,0.63
2026-06-01T08:40:00Z,28.34,50.2,0.62,0.67
2026-06-01T08:40:30Z,38.53,42.7,0.25,0.96
2026-06-01T08:41:00Z,33.52,62.2,0.68,0.53
2026-06-01T08:41:30Z,33.45,44.1,0.4,0.82
2026-06-01T08:42:00Z,44.09,49.9,0.64,0.53
2026-06-01T08:42:30Z,33.82,62.2,0.06,0.09
2026-06-01T08:43:00Z,32.45,32.1,0.11,0.8
2026-06-01T08:43:30Z,35.3,38.2,0.52,0.97
2026-06-01T08:44:00Z,41.1,51.0,0.42,0.32
2026-06-01T08:44:30Z,29.84,75.7,0.54,0.85
2026-06-01T08:45:00Z,30.86,25.6,0.79,0.96
2026-06-01T08:45:30Z,28.78,20.0,0.67,0.57
2026-06-01T08:46:00Z,41.29,22.7,0.31,0.41
2026-06-01T08:46:30Z,36.38,63.8,0.46,0.65
2026-06-01T08:47:00Z,34.29,62.5,0.15,0.25
2026-06-01T08:47:30Z,36.71,38.3,0.43,0.54
2026-06-01T08:48:00Z,33.41,47.3,0.19,0.14
2026-06-01T08:48:30Z,42.51,42.6,0.45,0.96
2026-06-01T08:49:00Z,30.16,58.1,0.52,0.2
2026-06-01T08:49:30Z,35.81,44.1,0.32,0.74
2026-06-01T08:50:00Z,36.97,25.9,0.57,0.62
2026-06-01T08:50:30Z,36.44,20.0,0.03,0.72
2026-06-01T08:51:00Z,37.3,53.0,0.21,0.04
2026-06-01T08:51:30Z,26.84,23.7,0.54,0.15
2026-06-01T08:52:00Z,36.81,23.6,0.22,0.02
2026-06-01T08:52:30Z,41.44,36.5,0.23,0.49
2026-06-01T08:53:00Z,28.31,23.5,0.24,0.95
2026-06-01T08:53:30Z,37.45,71.2,0.75,0.86
2026-06-01T08:54:00Z,38.87,20.0,0.16,0.9
2026-06-01T08:54:30Z,36.01,25.4,0.22,0.25
2026-06-01T08:55:00Z,29.44,47.0,0.37,0.45
2026-06-01T08:55:30Z,42.74,20.0,0.78,0.59
2026-06-01T08:56:00Z,28.55,42.1,0.1,0.04
2026-06-01T08:56:30Z,34.06,41.7,0.06,0.95
2026-06-01T08:57:00Z,31.69,20.0,0.37,0.92
2026-06-01T08:57:30Z,31.35,47.6,0.03,0.55
2026-06-01T08:58:00Z,35.4,43.5,0.53,0.37
2026-06-01T08:58:30Z,29.51,41.0,0.73,0.64
2026-06-01T08:59:00Z,32.7,20.0,0.23,0.77
2026-06-01T08:59:30Z,28.2,51.1,0.48,0.06
2026-06-01T09:00:00Z,28.47,40.6,0.1,0.71
2026-06-01T09:00:30Z,42.17,72.3,0.29,0.81
2026-06-01T09:01:00Z,39.57,28.4,0.51,0.11
2026-06-01T09:01:30Z,35.25,52.6,0.62,0.44
2026-06-01T09:02:00Z,33.28,20.0,0.7,0.22
2026-06-01T09:02:30Z,33.57,20.0,0.11,0.23
2026-06-01T09:03:00Z,40.96,35.4,0.5,0.05
2026-06-01T09:03:30Z,34.33,76.9,0.11,0.89
2026-06-01T09:04:00Z,37.39,31.9,0.28,0.48
2026-06-01T09:04:30Z,41.18,46.0,0.21,0.33
2026-06-01T09:05:00Z,30.29,60.6,0.78,0.6
2026-06-01T09:05:30Z,46.67,36.4,0.67,0.96
2026-06-01T09:06:00Z,32.54,58.8,0.15,0.49
2026-06-01T09:06:30Z,31.87,52.2,0.71,0.64
2026-06-01T09:07:00Z,38.61,20.0,0.55,0.49
2026-06-01T09:07:30Z,35.5,40.7,0.28,0.14
2026-06-01T09:08:00Z,36.54,25.6,0.33,0.69
2026-06-01T09:08:30Z,36.46,67.7,0.61,0.54
2026-06-01T09:09:00Z,27.91,47.8,0.1,0.02
2026-06-01T09:09:30Z,38.99,30.8,0.71,0.72
2026-06-01T09:10:00Z,30.67,20.0,0.77,0.19
2026-06-01T09:10:30Z,40.55,46.5,0.36,0.06
2026-06-01T09:11:00Z,39.56,27.8,0.77,0.5
2026-06-01T09:11:30Z,36.39,20.0,0.05,0.94
2026-06-01T09:12:00Z,34.9,78.8,0.42,0.22
2026-06-01T09:12:30Z,36.85,77.7,0.52,0.38
2026-06-01T09:13:00Z,33.24,47.9,0.69,0.4
2026-06-01T09:13:30Z,35.53,39.3,0.0,0.9
2026-06-01T09:14:00Z,29.8,38.3,0.74,0.74
2026-06-01T09:14:30Z,33.77,27.5,0.51,0.08
2026-06-01T09:15:00Z,34.78,51.5,0.78,0.71
2026-06-01T09:15:30Z,43.1,107.2,0.65,0.3
2026-06-01T09:16:00Z,33.34,20.0,0.55,0.84
2026-06-01T09:16:30Z,36.19,44.2,0.44,0.47
2026-06-01T09:17:00Z,34.38,35.5,0.21,0.32
2026-06-01T09:17:30Z,39.09,50.6,0.31,0.7
2026-06-01T09:18:00Z,32.64,30.4,0.19,0.54
2026-06-01T09:18:30Z,28.22,31.7,0.36,0.13
2026-06-01T09:19:00Z,40.45,49.9,0.17,0.82
2026-06-01T09:19:30Z,37.61,34.7,0.63,0.95
2026-06-01T09:20:00Z,27.6,21.9,0.11,0.99
2026-06-01T09:20:30Z,29.88,53.8,0.56,0.04
2026-06-01T09:21:00Z,36.4,54.3,0.19,0.35
2026-06-01T09:21:30Z,37.72,33.7,0.34,0.03
2026-06-01T09:22:00Z,40.95,27.6,0.58,0.67
2026-06-01T09:22:30Z,36.79,30.4,0.01,0.06
2026-06-01T09:23:00Z,30.19,46.7,0.49,0.2
2026-06-01T09:23:30Z,34.58,31.0,0.55,0.11
2026-06-01T09:24:00Z,36.79,38.7,0.69,0.17
2026-06-01T09:24:30Z,34.93,40.5,0.46,0.35
2026-06-01T09:25:00Z,34.07,45.4,0.43,0.64
2026-06-01T09:25:30Z,29.33,20.0,0.78,0.55
2026-06-01T09:26:00Z,34.67,46.6,0.76,0.22
2026-06-01T09:26:30Z,34.48,28.3,0.21,0.4
2026-06-01T09:27:00Z,31.51,59.7,0.03,0.07
2026-06-01T09:27:30Z,32.76,53.0,0.39,0.84
2026-06-01T09:28:00Z,26.98,20.0,0.09,0.6
2026-06-01T09:28:30Z,34.6,20.8,0.42,0.46
2026-06-01T09:29:00Z,35.65,38.5,0.42,0.31
2026-06-01T09:29:30Z,41.08,54.7,0.01,0.84
2026-06-01T09:30:00Z,40.63,34.9,0.44,0.35
2026-06-01T09:30:30Z,35.98,42.9,0.11,0.58
2026-06-01T09:31:00Z,33.15,51.1,0.41,0.68
2026-06-01T09:31:30Z,36.55,29.5,0.27,0.55
2026-06-01T09:32:00Z,35.75,51.2,0.26,0.73
2026-06-01T09:32:30Z,37.72,64.1,0.12,0.73
2026-06-01T09:33:00Z,43.06,49.8,0.55,0.03
2026-06-01T09:33:30Z,33.51,20.0,0.78,0.88
2026-06-01T09:34:00Z,33.61,26.5,0.58,0.64
2026-06-01T09:34:30Z,34.83,50.1,0.19,0.05
2026-06-01T09:35:00Z,31.0,43.0,0.51,0.08
2026-06-01T09:35:30Z,38.3,30.8,0.2,0.99
2026-06-01T09:36:00Z,39.31,44.2,0.46,0.71
2026-06-01T09:36:30Z,32.53,68.4,0.1,0.63
2026-06-01T09:37:00Z,36.11,81.3,0.63,0.38
2026-06-01T09:37:30Z,29.29,57.0,0.14,0.38
2026-06-01T09:38:00Z,38.83,53.4,0.55,0.99
2026-06-01T09:38:30Z,33.26,21.6,0.51,0.68
2026-06-01T09:39:00Z,33.51,58.9,0.03,0.51
2026-06-01T09:39:30Z,32.76,32.0,0.38,0.06
2026-06-01T09:40:00Z,34.08,83.3,0.38,0.82
2026-06-01T09:40:30Z,33.36,32.1,0.19,0.75
2026-06-01T09:41:00Z,32.41,45.1,0.14,0.03
2026-06-01T09:41:30Z,40.62,34.9,0.58,0.77
2026-06-01T09:42:00Z,40.59,53.3,0.5,0.61
2026-06-01T09:42:30Z,28.56,60.1,0.32,0.02
2026-06-01T09:43:00Z,30.03,36.1,0.38,0.0
2026-06-01T09:43:30Z,35.06,53.7,0.63,0.41
2026-06-01T09:44:00Z,33.61,43.2,0.7,0.49
2026-06-01T09:44:30Z,44.69,40.5,0.4,0.49
2026-06-01T09:45:00Z,36.99,41.7,0.79,0.02
2026-06-01T09:45:30Z,34.75,20.0,0.71,0.63
2026-06-01T09:46:00Z,36.27,20.0,0.26,0.1
2026-06-01T09:46:30Z,35.84,69.8,0.33,0.87
2026-06-01T09:47:00Z,42.13,64.8,0.05,0.29
2026-06-01T09:47:30Z,42.3,39.0,0.54,0.52
2026-06-01T09:48:00Z,38.84,32.4,0.04,0.37
2026-06-01T09:48:30Z,34.68,42.3,0.69,0.8
2026-06-01T09:49:00Z,26.56,41.1,0.49,0.87
2026-06-01T09:49:30Z,34.14,49.7,0.41,0.06
2026-06-01T09:50:00Z,37.95,20.0,0.57,0.08
2026-06-01T09:50:30Z,37.4,35.4,0.66,0.94
2026-06-01T09:51:00Z,27.67,54.1,0.49,0.33
2026-06-01T09:51:30Z,31.26,55.5,0.42,0.17
2026-06-01T09:52:00Z,35.54,33.7,0.66,0.1
2026-06-01T09:52:30Z,28.18,20.0,0.53,0.92
2026-06-01T09:53:00Z,36.09,31.9,0.52,0.65
2026-06-01T09:53:30Z,34.74,33.7,0.58,0.03
2026-06-01T09:54:00Z,28.68,59.9,0.46,0.72
2026-06-01T09:54:30Z,37.73,20.0,0.75,0.05
2026-06-01T09:55:00Z,34.59,36.9,0.26,0.51
2026-06-01T09:55:30Z,27.26,33.0,0.6,0.35
2026-06-01T09:56:00Z,35.14,59.9,0.36,0.56
2026-06-01T09:56:30Z,38.8,65.3,0.15,0.23
2026-06-01T09:57:00Z,35.86,46.6,0.28,0.71
2026-06-01T09:57:30Z,35.92,40.0,0.59,0.32
2026-06-01T09:58:00Z,35.75,54.3,0.63,0.39
2026-06-01T09:58:30Z,37.37,52.0,0.53,0.87
2026-06-01T09:59:00Z,34.23,20.0,0.68,0.47
2026-06-01T09:59:30Z,36.73,23.1,0.58,0.3
2026-06-01T10:00:00Z,40.76,40.1,0.77,0.01
2026-06-01T10:00:30Z,33.86,57.9,0.56,0.93
2026-06-01T10:01:00Z,37.0,51.8,0.45,0.64
2026-06-01T10:01:30Z,30.39,65.7,0.64,0.25
2026-06-01T10:02:00Z,33.5,21.5,0.09,0.07
2026-06-01T10:02:30Z,40.44,28.6,0.17,0.36
2026-06-01T10:03:00Z,41.6,49.4,0.62,0.75
2026-06-01T10:03:30Z,43.0,54.9,0.46,0.92
2026-06-01T10:04:00Z,36.99,26.9,0.07,0.38
2026-06-01T10:04:30Z,33.77,53.0,0.06,0.31
2026-06-01T10:05:00Z,36.14,53.5,0.46,0.13
2026-06-01T10:05:30Z,30.35,43.1,0.33,0.27
2026-06-01T10:06:00Z,46.67,20.0,0.68,0.47
2026-06-01T10:06:30Z,42.79,30.5,0.22,0.39
2026-06-01T10:07:00Z,37.89,21.2,0.54,0.42
2026-06-01T10:07:30Z,38.93,32.1,0.25,0.73
2026-06-01T10:08:00Z,46.47,51.5,0.77,0.04
2026-06-01T10:08:30Z,33.63,75.3,0.44,0.21
2026-06-01T10:09:00Z,37.32,20.0,0.3,0.98
2026-06-01T10:09:30Z,38.98,27.3,0.56,0.18
2026-06-01T10:10:00Z,36.04,23.4,0.72,0.93
2026-06-01T10:10:30Z,36.92,32.7,0.52,0.52
2026-06-01T10:11:00Z,34.24,35.2,0.79,0.51
2026-06-01T10:11:30Z,40.7,72.5,0.21,0.69
2026-06-01T10:12:00Z,34.81,31.7,0.3,0.69
2026-06-01T10:12:30Z,33.6,44.3,0.02,0.38
2026-06-01T10:13:00Z,39.35,50.9,0.63,0.3
2026-06-01T10:13:30Z,40.9,59.8,0.1,0.08
2026-06-01T10:14:00Z,39.06,20.0,0.47,0.56
2026-06-01T10:14:30Z,34.16,20.0,0.51,0.54
2026-06-01T10:15:00Z,32.19,69.2,0.67,0.66
2026-06-01T10:15:30Z,24.67,60.3,0.32,0.26
2026-06-01T10:16:00Z,38.08,54.7,0.71,0.66
2026-06-01T10:16:30Z,39.97,35.4,0.66,0.42
2026-06-01T10:17:00Z,34.34,22.0,0.35,0.38
2026-06-01T10:17:30Z,40.23,54.8,0.71,0.79
2026-06-01T10:18:00Z,35.04,33.0,0.15,0.38
2026-06-01T10:18:30Z,34.04,69.7,0.8,0.24
2026-06-01T10:19:00Z,36.7,45.7,0.62,0.32
2026-06-01T10:19:30Z,35.85,24.6,0.69,0.99
2026-06-01T10:20:00Z,32.0,38.3,0.33,0.16
2026-06-01T10:20:30Z,34.43,20.0,0.07,0.63
2026-06-01T10:21:00Z,43.6,30.7,0.27,0.31
2026-06-01T10:21:30Z,32.11,27.7,0.56,0.26
2026-06-01T10:22:00Z,35.36,57.0,0.32,0.5
2026-06-01T10:22:30Z,41.75,52.2,0.17,0.32
2026-06-01T10:23:00Z,30.31,29.9,0.24,0.48
2026-06-01T10:23:30Z,34.46,58.7,0.39,0.18
2026-06-01T10:24:00Z,31.22,47.6,0.7,0.67
2026-06-01T10:24:30Z,33.01,62.9,0.34,0.73
2026-06-01T10:25:00Z,35.2,61.4,0.23,0.79
2026-06-01T10:25:30Z,36.86,39.0,0.37,0.83
2026-06-01T10:26:00Z,33.11,32.7,0.54,0.04
2026-06-01T10:26:30Z,30.04,33.3,0.38,0.64
2026-06-01T10:27:00Z,37.52,32.8,0.41,0.18
2026-06-01T10:27:30Z,40.11,48.4,0.38,0.81
2026-06-01T10:28:00Z,32.29,58.5,0.67,0.97
2026-06-01T10:28:30Z,40.27,29.6,0.15,0.65
2026-06-01T10:29:00Z,34.57,71.7,0.54,0.38
2026-06-01T10:29:30Z,30.93,20.0,0.69,0.11
2026-06-01T10:30:00Z,34.51,35.9,0.22,0.91
2026-06-01T10:30:30Z,39.17,28.4,0.02,0.93
2026-06-01T10:31:00Z,27.27,80.0,0.17,0.17
2026-06-01T10:31:30Z,38.94,54.7,0.17,0.36
2026-06-01T10:32:00Z,33.15,37.0,0.41,0.35
2026-06-01T10:32:30Z,38.02,38.6,0.69,0.15
2026-06-01T10:33:00Z,37.89,64.9,0.07,0.37
2026-06-01T10:33:30Z,38.6,44.9,0.62,0.78
2026-06-01T10:34:00Z,30.54,68.6,0.38,0.84
2026-06-01T10:34:30Z,43.55,22.9,0.08,0.22
2026-06-01T10:35:00Z,30.57,47.9,0.62,0.22
2026-06-01T10:35:30Z,37.62,29.4,0.61,0.59
2026-06-01T10:36:00Z,32.78,54.0,0.06,0.55
2026-06-01T10:36:30Z,30.67,66.8,0.27,0.8
2026-06-01T10:37:00Z,27.69,40.1,0.49,0.36
2026-06-01T10:37:30Z,37.2,53.2,0.47,0.36
2026-06-01T10:38:00Z,39.35,62.5,0.57,0.45
2026-06-01T10:38:30Z,30.1,45.6,0.11,0.25
2026-06-01T10:39:00Z,33.18,35.0,0.31,0.6
2026-06-01T10:39:30Z,36.69,58.8,0.38,0.97
2026-06-01T10:40:00Z,36.6,20.0,0.16,0.18
2026-06-01T10:40:30Z,39.77,72.1,0.12,0.08
2026-06-01T10:41:00Z,30.93,50.9,0.47,0.73
2026-06-01T10:41:30Z,38.18,28.0,0.17,0.76
2026-06-01T10:42:00Z,35.47,21.0,0.74,0.74
2026-06-01T10:42:30Z,28.14,36.2,0.57,0.32
2026-06-01T10:43:00Z,33.29,56.4,0.58,0.37
2026-06-01T10:43:30Z,36.11,56.1,0.18,0.0
2026-06-01T10:44:00Z,35.93,48.2,0.17,0.75
2026-06-01T10:44:30Z,25.67,46.6,0.42,0.74
2026-06-01T10:45:00Z,37.59,25.5,0.68,0.69
2026-06-01T10:45:30Z,28.93,58.3,0.43,0.95
2026-06-01T10:46:00Z,27.66,47.6,0.06,0.86
2026-06-01T10:46:30Z,42.04,63.5,0.12,0.89
2026-06-01T10:47:00Z,28.17,39.3,0.31,0.54
2026-06-01T10:47:30Z,35.07,39.9,0.27,0.72
2026-06-01T10:48:00Z,41.62,20.0,0.03,0.99
2026-06-01T10:48:30Z,37.19,28.1,0.15,0.88
2026-06-01T10:49:00Z,35.93,20.0,0.53,0.69
2026-06-01T10:49:30Z,30.07,20.0,0.6,0.64
2026-06-01T10:50:00Z,35.6,49.0,0.7,1.0
2026-06-01T10:50:30Z,33.19,43.1,0.42,0.84
2026-06-01T10:51:00Z,29.82,39.0,0.57,0.17
2026-06-01T10:51:30Z,32.95,37.0,0.49,0.01
2026-06-01T10:52:00Z,36.25,79.1,0.56,0.32
2026-06-01T10:52:30Z,34.67,60.5,0.26,0.7
2026-06-01T10:53:00Z,32.22,66.0,0.32,0.41
2026-06-01T10:53:30Z,30.7,61.4,0.27,0.66
2026-06-01T10:54:00Z,30.64,40.6,0.13,0.34
2026-06-01T10:54:30Z,35.73,61.3,0.3,0.01
2026-06-01T10:55:00Z,32.88,65.5,0.15,0.59
2026-06-01T10:55:30Z,27.44,45.3,0.25,0.96
2026-06-01T10:56:00Z,40.31,20.0,0.02,0.14
2026-06-01T10:56:30Z,37.45,31.0,0.5,0.6
2026-06-01T10:57:00Z,37.39,27.9,0.31,0.29
2026-06-01T10:57:30Z,30.57,45.9,0.59,0.24
2026-06-01T10:58:00Z,32.13,36.3,0.37,0.24
2026-06-01T10:58:30Z,33.6,39.6,0.19,0.59
2026-06-01T10:59:00Z,28.03,51.4,0.63,0.54
2026-06-01T10:59:30Z,41.2,22.1,0.69,0.18
2026-06-01T11:00:00Z,34.84,59.3,0.68,0.06
2026-06-01T11:00:30Z,38.39,30.5,0.26,0.01
2026-06-01T11:01:00Z,32.83,56.2,0.63,0.5
2026-06-01T11:01:30Z,37.12,48.0,0.2,0.34
2026-06-01T11:02:00Z,31.38,32.8,0.53,0.37
2026-06-01T11:02:30Z,33.48,26.6,0.43,0.5
2026-06-01T11:03:00Z,33.17,42.6,0.12,0.3
2026-06-01T11:03:30Z,26.6,34.8,0.67,0.81
2026-06-01T11:04:00Z,35.12,38.4,0.42,0.32
2026-06-01T11:04:30Z,34.0,60.8,0.07,0.6
2026-06-01T11:05:00Z,34.02,97.1,0.67,0.45
2026-06-01T11:05:30Z,31.92,20.0,0.13,0.39
2026-06-01T11:06:00Z,32.87,50.8,0.38,0.64
2026-06-01T11:06:30Z,38.24,87.1,0.67,0.34
2026-06-01T11:07:00Z,40.79,25.5,0.38,0.74
2026-06-01T11:07:30Z,25.04,20.0,0.63,0.05
2026-06-01T11:08:00Z,42.91,80.5,0.13,0.1
2026-06-01T11:08:30Z,38.77,20.5,0.77,0.53
2026-06-01T11:09:00Z,39.05,64.2,0.48,0.87
2026-06-01T11:09:30Z,30.63,38.8,0.41,0.75
2026-06-01T11:10:00Z,40.9,67.5,0.58,0.89
2026-06-01T11:10:30Z,33.8,43.2,0.51,0.9
2026-06-01T11:11:00Z,36.21,39.3,0.2,0.67
2026-06-01T11:11:30Z,36.31,20.0,0.15,0.57
2026-06-01T11:12:00Z,31.93,20.0,0.6,0.23
2026-06-01T11:12:30Z,36.84,20.0,0.03,0.11
2026-06-01T11:13:00Z,36.02,44.7,0.74,0.67
2026-06-01T11:13:30Z,31.27,58.7,0.65,0.0
