timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T07:29:00Z,42.39,20.0,27.19,0.0
2026-06-01T07:29:30Z,39.18,46.5,21.2,0.26
2026-06-01T07:30:00Z,35.72,20.0,17.38,0.45
2026-06-01T07:30:30Z,39.74,38.4,17.95,0.0
2026-06-01T07:31:00Z,38.11,20.0,18.38,0.03
2026-06-01T07:31:30Z,38.74,33.9,19.12,0.0
2026-06-01T07:32:00Z,45.76,37.8,3.48,0.3
2026-06-01T07:32:30Z,37.9,50.2,26.24,0.36
2026-06-01T07:33:00Z,40.99,33.6,25.36,0.0
2026-06-01T07:33:30Z,39.34,82.7,30.6,0.0
2026-06-01T07:34:00Z,31.98,54.1,26.19,1.47
2026-06-01T07:34:30Z,40.45,32.5,29.18,1.5
2026-06-01T07:35:00Z,41.1,20.0,22.09,1.5
2026-06-01T07:35:30Z,36.95,61.4,18.86,0.4
2026-06-01T07:36:00Z,37.01,26.3,15.24,0.0
2026-06-01T07:36:30Z,43.57,32.8,11.8,0.0
2026-06-01T07:37:00Z,49.9,80.4,35.41,0.57
2026-06-01T07:37:30Z,42.16,52.3,27.96,0.0
2026-06-01T07:38:00Z,43.3,25.6,11.54,1.5
2026-06-01T07:38:30Z,42.14,48.1,16.25,0.0
2026-06-01T07:39:00Z,38.5,32.2,21.79,0.0
2026-06-01T07:39:30Z,45.93,20.0,10.55,1.5
2026-06-01T07:40:00Z,41.5,58.4,13.2,0.0
2026-06-01T07:40:30Z,38.98,20.0,12.72,0.0
2026-06-01T07:41:00Z,41.12,76.6,19.58,1.5
2026-06-01T07:41:30Z,47.23,55.2,22.35,1.36
2026-06-01T07:42:00Z,41.51,61.4,10.54,1.38
2026-06-01T07:42:30Z,39.73,73.7,12.97,0.99
2026-06-01T07:43:00Z,45.91,32.1,21.28,0.01
2026-06-01T07:43:30Z,34.32,33.4,32.41,1.5
2026-06-01T07:44:00Z,36.12,39.7,28.79,0.0
2026-06-01T07:44:30Z,43.25,57.0,13.35,0.69
2026-06-01T07:45:00Z,39.28,36.4,10.73,1.5
2026-06-01T07:45:30Z,46.36,31.2,13.16,0.0
2026-06-01T07:46:00Z,38.53,55.5,16.74,0.38
2026-06-01T07:46:30Z,46.61,31.7,15.42,0.84
2026-06-01T07:47:00Z,46.96,31.4,25.51,0.6
2026-06-01T07:47:30Z,36.15,71.4,15.51,0.49
2026-06-01T07:48:00Z,41.2,69.7,21.53,0.24
2026-06-01T07:48:30Z,44.3,43.6,6.44,0.0
2026-06-01T07:49:00Z,38.45,20.0,32.18,0.0
2026-06-01T07:49:30Z,41.95,45.1,20.09,0.54
2026-06-01T07:50:00Z,40.98,29.6,19.88,0.22
2026-06-01T07:50:30Z,45.38,20.0,34.37,0.05
2026-06-01T07:51:00Z,43.3,42.3,12.45,0.0
2026-06-01T07:51:30Z,42.88,21.2,21.14,1.28
2026-06-01T07:52:00Z,45.68,33.2,20.9,0.0
2026-06-01T07:52:30Z,37.26,32.8,21.61,0.0
2026-06-01T07:53:00Z,38.75,20.0,8.78,0.0
2026-06-01T07:53:30Z,41.38,20.0,22.89,0.74
2026-06-01T07:54:00Z,48.74,36.7,29.37,0.0
2026-06-01T07:54:30Z,35.48,20.0,21.82,0.22
2026-06-01T07:55:00Z,35.85,42.0,8.02,0.0
2026-06-01T07:55:30Z,42.33,34.8,17.58,0.01
2026-06-01T07:56:00Z,38.09,29.0,17.78,0.08
2026-06-01T07:56:30Z,42.42,44.2,9.05,0.25
2026-06-01T07:57:00Z,44.18,20.0,23.35,0.0
2026-06-01T07:57:30Z,51.99,20.0,13.45,1.26
2026-06-01T07:58:00Z,40.53,20.0,24.43,0.0
2026-06-01T07:58:30Z,36.39,52.5,23.87,0.83
2026-06-01T07:59:00Z,42.81,50.7,15.23,0.0
2026-06-01T07:59:30Z,38.52,20.0,15.74,0.78
2026-06-01T08:00:00Z,41.76,55.0,15.98,0.55
2026-06-01T08:00:30Z,40.27,32.9,15.13,0.0
2026-06-01T08:01:00Z,38.61,20.0,24.34,0.0
2026-06-01T08:01:30Z,43.37,36.2,7.44,0.84
2026-06-01T08:02:00Z,42.81,20.0,13.63,0.35
2026-06-01T08:02:30Z,32.91,20.0,12.39,1.5
2026-06-01T08:03:00Z,38.63,24.8,18.72,1.0
2026-06-01T08:03:30Z,43.33,20.0,27.25,0.0
2026-06-01T08:04:00Z,38.71,20.0,13.98,0.0
2026-06-01T08:04:30Z,43.75,40.3,5.21,0.87
2026-06-01T08:05:00Z,46.55,20.0,14.11,0.05
2026-06-01T08:05:30Z,43.7,58.9,7.9,1.04
2026-06-01T08:06:00Z,38.19,20.0,11.8,0.69
2026-06-01T08:06:30Z,38.74,31.6,22.12,0.93
2026-06-01T08:07:00Z,43.69,65.0,22.67,0.35
2026-06-01T08:07:30Z,39.57,38.7,24.75,0.0
2026-06-01T08:08:00Z,38.63,30.4,27.47,1.35
2026-06-01T08:08:30Z,38.98,51.5,26.52,0.18
2026-06-01T08:09:00Z,39.05,59.1,14.37,0.91
2026-06-01T08:09:30Z,40.2,37.7,25.21,1.08
2026-06-01T08:10:00Z,42.47,21.0,27.21,0.36
2026-06-01T08:10:30Z,44.22,57.9,13.3,0.0
2026-06-01T08:11:00Z,40.01,49.0,15.66,1.5
2026-06-01T08:11:30Z,43.04,63.3,23.81,0.17
2026-06-01T08:12:00Z,47.73,20.0,45.37,0.0
2026-06-01T08:12:30Z,37.31,36.2,13.56,1.5
2026-06-01T08:13:00Z,40.84,40.5,22.1,0.0
2026-06-01T08:13:30Z,43.54,36.0,22.08,0.0
2026-06-01T08:14:00Z,46.71,34.1,19.34,0.0
2026-06-01T08:14:30Z,38.71,40.4,19.02,0.71
2026-06-01T08:15:00Z,46.58,61.7,14.82,0.0
2026-06-01T08:15:30Z,50.56,20.0,23.61,0.0
2026-06-01T08:16:00Z,45.46,20.0,17.05,0.0
2026-06-01T08:16:30Z,39.86,20.0,20.49,1.5
2026-06-01T08:17:00Z,42.77,29.2,2.15,0.0
2026-06-01T08:17:30Z,39.45,25.0,29.56,0.0
2026-06-01T08:18:00Z,41.51,69.3,32.26,0.0
2026-06-01T08:18:30Z,45.41,20.0,17.65,0.08
2026-06-01T08:19:00Z,42.23,44.8,23.41,0.18
2026-06-01T08:19:30Z,43.57,20.0,8.22,1.1
2026-06-01T08:20:00Z,29.76,51.1,17.75,1.26
2026-06-01T08:20:30Z,46.05,32.7,23.02,0.51
2026-06-01T08:21:00Z,43.83,32.0,11.27,0.31
2026-06-01T08:21:30Z,40.51,20.0,29.27,0.25
2026-06-01T08:22:00Z,42.86,31.5,28.45,0.0
2026-06-01T08:22:30Z,36.27,30.5,9.21,0.13
2026-06-01T08:23:00Z,43.53,42.5,25.21,0.0
2026-06-01T08:23:30Z,51.95,69.7,16.67,0.07
2026-06-01T08:24:00Z,41.95,37.7,21.57,0.0
2026-06-01T08:24:30Z,44.97,20.0,26.03,0.59
2026-06-01T08:25:00Z,42.33,32.9,23.03,0.62
2026-06-01T08:25:30Z,36.63,29.2,15.32,0.68
2026-06-01T08:26:00Z,41.45,20.0,31.55,0.76
2026-06-01T08:26:30Z,39.48,53.9,5.99,0.01
2026-06-01T08:27:00Z,45.83,20.0,23.83,0.0
2026-06-01T08:27:30Z,34.71,20.0,27.6,0.37
2026-06-01T08:28:00Z,46.71,20.0,11.02,0.0
2026-06-01T08:28:30Z,43.67,26.1,7.54,0.52
2026-06-01T08:29:00Z,41.22,20.0,22.14,0.0
2026-06-01T08:29:30Z,45.65,20.0,22.83,0.0
2026-06-01T08:30:00Z,47.08,40.7,36.37,0.29
2026-06-01T08:30:30Z,39.1,47.9,22.15,0.0
2026-06-01T08:31:00Z,46.71,53.2,23.65,0.99
2026-06-01T08:31:30Z,44.63,20.0,13.74,0.0
2026-06-01T08:32:00Z,46.19,48.1,26.77,0.62
2026-06-01T08:32:30Z,41.71,20.0,15.46,1.4
2026-06-01T08:33:00Z,44.84,33.0,29.0,0.0
2026-06-01T08:33:30Z,41.25,34.1,2.97,0.0
2026-06-01T08:34:00Z,50.05,30.8,5.49,0.52
2026-06-01T08:34:30Z,44.5,67.1,10.56,0.0
2026-06-01T08:35:00Z,43.93,20.0,29.23,0.0
2026-06-01T08:35:30Z,44.54,22.8,2.8,0.06
2026-06-01T08:36:00Z,51.43,39.6,28.54,0.0
2026-06-01T08:36:30Z,45.58,26.1,17.7,1.4
2026-06-01T08:37:00Z,43.23,32.4,5.81,1.26
2026-06-01T08:37:30Z,48.72,34.1,34.59,0.11
2026-06-01T08:38:00Z,44.71,27.6,15.51,0.0
2026-06-01T08:38:30Z,48.7,33.4,15.93,0.0
2026-06-01T08:39:00Z,46.34,38.2,21.47,0.0
2026-06-01T08:39:30Z,51.01,33.3,22.25,0.83
2026-06-01T08:40:00Z,42.88,28.9,26.58,1.34
2026-06-01T08:40:30Z,39.97,20.0,13.45,0.11
2026-06-01T08:41:00Z,48.87,20.1,26.14,0.0
2026-06-01T08:41:30Z,42.45,45.6,18.1,0.85
2026-06-01T08:42:00Z,43.02,34.5,30.33,0.0
2026-06-01T08:42:30Z,43.97,43.0,18.11,1.04
2026-06-01T08:43:00Z,44.23,44.4,13.15,0.95
2026-06-01T08:43:30Z,51.82,29.7,29.72,0.0
2026-06-01T08:44:00Z,45.73,29.9,27.42,1.3
2026-06-01T08:44:30Z,40.21,35.6,8.51,0.14
2026-06-01T08:45:00Z,43.89,20.0,14.66,0.06
2026-06-01T08:45:30Z,36.69,41.9,27.22,0.0
2026-06-01T08:46:00Z,48.58,70.5,24.42,0.13
2026-06-01T08:46:30Z,46.81,20.0,12.78,0.0
2026-06-01T08:47:00Z,43.74,45.1,31.22,0.0
2026-06-01T08:47:30Z,48.76,20.0,20.31,0.0
2026-06-01T08:48:00Z,48.48,44.4,19.31,0.08
2026-06-01T08:48:30Z,43.64,46.0,18.4,0.0
2026-06-01T08:49:00Z,44.36,67.4,14.84,1.5
2026-06-01T08:49:30Z,54.36,39.1,11.91,0.88
2026-06-01T08:50:00Z,53.76,55.1,22.92,0.05
2026-06-01T08:50:30Z,40.84,27.8,27.52,0.0
2026-06-01T08:51:00Z,48.72,38.3,17.97,0.77
2026-06-01T08:51:30Z,49.94,32.9,4.9,0.08
2026-06-01T08:52:00Z,43.3,36.2,11.67,1.03
2026-06-01T08:52:30Z,39.62,64.0,19.07,1.5
2026-06-01T08:53:00Z,43.77,35.0,19.68,1.31
2026-06-01T08:53:30Z,46.41,23.9,26.37,1.01
2026-06-01T08:54:00Z,48.25,37.8,12.74,0.2
2026-06-01T08:54:30Z,43.03,20.0,24.82,0.0
2026-06-01T08:55:00Z,48.63,57.3,30.23,0.07
2026-06-01T08:55:30Z,48.7,29.6,24.13,1.23
2026-06-01T08:56:00Z,52.19,27.3,20.87,0.0
2026-06-01T08:56:30Z,42.96,45.0,30.8,0.0
2026-06-01T08:57:00Z,42.09,45.4,25.56,1.5
2026-06-01T08:57:30Z,42.29,22.6,18.36,0.0
2026-06-01T08:58:00Z,46.78,70.9,7.48,0.84
2026-06-01T08:58:30Z,44.92,24.3,23.26,0.22
2026-06-01T08:59:00Z,45.05,27.1,27.16,1.5
2026-06-01T08:59:30Z,40.56,49.4,21.01,0.0
2026-06-01T09:00:00Z,48.06,44.5,17.64,0.0
2026-06-01T09:00:30Z,50.44,43.6,11.65,0.62
2026-06-01T09:01:00Z,45.39,22.3,11.62,1.35
2026-06-01T09:01:30Z,49.06,60.7,22.88,0.28
2026-06-01T09:02:00Z,40.82,28.5,24.3,0.0
2026-06-01T09:02:30Z,45.9,46.2,20.53,0.0
2026-06-01T09:03:00Z,44.83,75.1,17.83,1.24
2026-06-01T09:03:30Z,51.34,48.9,11.33,0.0
2026-06-01T09:04:00Z,43.95,20.0,28.59,0.32
2026-06-01T09:04:30Z,44.89,54.0,8.82,0.0
2026-06-01T09:05:00Z,42.83,37.1,25.35,1.12
2026-06-01T09:05:30Z,44.49,20.0,23.27,0.0
2026-06-01T09:06:00Z,40.46,20.0,15.74,0.0
2026-06-01T09:06:30Z,40.61,20.0,33.21,0.89
2026-06-01T09:07:00Z,45.68,32.5,25.24,0.39
2026-06-01T09:07:30Z,45.24,33.1,18.5,0.0
2026-06-01T09:08:00Z,49.87,67.3,25.76,1.5
2026-06-01T09:08:30Z,45.1,20.0,22.26,1.05
2026-06-01T09:09:00Z,45.8,20.0,24.57,0.0
2026-06-01T09:09:30Z,45.72,20.0,29.94,0.0
2026-06-01T09:10:00Z,51.32,20.0,18.7,0.96
2026-06-01T09:10:30Z,49.19,72.0,15.92,0.0
2026-06-01T09:11:00Z,38.23,34.2,32.49,1.24
2026-06-01T09:11:30Z,40.93,81.3,23.98,0.0
2026-06-01T09:12:00Z,45.79,20.0,7.93,0.0
2026-06-01T09:12:30Z,48.74,25.2,14.92,0.0
2026-06-01T09:13:00Z,44.38,33.8,14.62,1.28
2026-06-01T09:13:30Z,43.8,20.0,18.27,0.0
2026-06-01T09:14:00Z,44.61,69.8,18.68,0.0
2026-06-01T09:14:30Z,45.25,79.2,35.83,1.23
2026-06-01T09:15:00Z,48.15,35.0,19.7,0.73
2026-06-01T09:15:30Z,45.64,75.1,9.95,0.01
2026-06-01T09:16:00Z,42.48,54.8,27.49,0.0
2026-06-01T09:16:30Z,40.22,32.8,17.98,0.0
2026-06-01T09:17:00Z,56.39,21.6,24.22,0.12
2026-06-01T09:17:30Z,46.72,62.6,15.44,0.0
2026-06-01T09:18:00Z,51.8,37.3,32.0,1.5
2026-06-01T09:18:30Z,47.61,20.0,14.53,0.0
2026-06-01T09:19:00Z,45.63,20.0,39.02,0.0
2026-06-01T09:19:30Z,43.7,41.1,22.45,0.0
2026-06-01T09:20:00Z,51.09,43.4,14.95,0.0
2026-06-01T09:20:30Z,43.84,45.1,3.25,1.45
2026-06-01T09:21:00Z,45.73,40.2,30.4,1.5
2026-06-01T09:21:30Z,53.13,20.0,25.77,0.85
2026-06-01T09:22:00Z,45.25,30.7,8.89,0.0
2026-06-01T09:22:30Z,43.51,35.7,19.69,0.0
2026-06-01T09:23:00Z,51.24,33.3,21.12,1.5
2026-06-01T09:23:30Z,48.19,23.3,19.66,0.43
2026-06-01T09:24:00Z,38.26,58.0,37.37,0.0
2026-06-01T09:24:30Z,40.97,38.3,15.78,0.75
2026-06-01T09:25:00Z,45.77,87.2,24.56,0.0
2026-06-01T09:25:30Z,48.57,44.1,20.4,1.5
2026-06-01T09:26:00Z,53.12,24.5,23.17,0.57
2026-06-01T09:26:30Z,54.93,28.0,22.97,0.5
2026-06-01T09:27:00Z,55.16,64.0,25.89,1.47
2026-06-01T09:27:30Z,43.9,46.0,15.48,0.0
2026-06-01T09:28:00Z,39.97,52.8,12.59,0.0
2026-06-01T09:28:30Z,45.94,33.0,23.86,0.0
2026-06-01T09:29:00Z,38.63,68.1,23.13,1.5
2026-06-01T09:29:30Z,48.63,38.8,15.82,0.94
2026-06-01T09:30:00Z,48.05,42.9,24.32,1.5
2026-06-01T09:30:30Z,47.35,20.0,25.14,1.28
2026-06-01T09:31:00Z,46.18,20.0,12.89,0.13
2026-06-01T09:31:30Z,48.26,44.9,24.6,0.0
2026-06-01T09:32:00Z,49.13,29.0,23.35,0.0
2026-06-01T09:32:30Z,48.04,23.8,21.5,0.52
2026-06-01T09:33:00Z,42.77,76.2,23.63,0.84
2026-06-01T09:33:30Z,50.08,20.0,28.15,0.47
2026-06-01T09:34:00Z,51.35,20.0,21.36,0.84
2026-06-01T09:34:30Z,44.15,39.9,23.68,0.0
2026-06-01T09:35:00Z,48.69,20.0,28.2,0.9
2026-06-01T09:35:30Z,52.45,33.6,23.64,0.0
2026-06-01T09:36:00Z,47.21,56.3,21.44,0.04
2026-06-01T09:36:30Z,45.37,55.4,21.61,0.0
2026-06-01T09:37:00Z,45.99,26.6,16.42,0.24
2026-06-01T09:37:30Z,49.93,69.6,11.13,0.26
2026-06-01T09:38:00Z,37.87,20.0,20.14,0.25
2026-06-01T09:38:30Z,49.51,47.8,25.85,0.0
2026-06-01T09:39:00Z,50.26,21.1,23.25,1.23
2026-06-01T09:39:30Z,49.29,51.4,21.22,0.0
2026-06-01T09:40:00Z,44.4,60.5,6.11,0.0
2026-06-01T09:40:30Z,45.46,20.0,22.15,0.0
2026-06-01T09:41:00Z,45.69,61.8,19.02,0.28
2026-06-01T09:41:30Z,49.3,22.6,26.09,0.0
2026-06-01T09:42:00Z,50.71,60.0,19.89,0.0
2026-06-01T09:42:30Z,42.01,29.8,12.34,0.0
2026-06-01T09:43:00Z,46.18,31.8,17.8,1.11
2026-06-01T09:43:30Z,51.73,43.5,26.24,0.0
2026-06-01T09:44:00Z,45.65,41.3,24.91,1.5
2026-06-01T09:44:30Z,42.72,22.3,13.11,1.5
2026-06-01T09:45:00Z,49.12,20.0,16.21,0.0
2026-06-01T09:45:30Z,51.05,62.2,19.27,0.0
2026-06-01T09:46:00Z,46.49,20.0,15.29,0.88
2026-06-01T09:46:30Z,51.99,42.4,13.89,0.0
2026-06-01T09:47:00Z,40.33,48.7,9.0,1.5
2026-06-01T09:47:30Z,46.72,27.6,24.4,0.0
2026-06-01T09:48:00Z,56.62,33.1,27.4,0.0
2026-06-01T09:48:30Z,45.4,26.8,28.66,0.0
2026-06-01T09:49:00Z,40.8,48.0,26.21,0.0
2026-06-01T09:49:30Z,49.08,51.2,21.67,0.0
2026-06-01T09:50:00Z,47.41,49.4,13.77,1.5
2026-06-01T09:50:30Z,39.13,25.4,16.81,0.0
2026-06-01T09:51:00Z,48.26,20.0,22.53,0.0
2026-06-01T09:51:30Z,48.97,42.1,21.28,0.0
2026-06-01T09:52:00Z,55.33,37.8,8.85,0.93
2026-06-01T09:52:30Z,42.11,20.0,25.33,0.0
2026-06-01T09:53:00Z,45.51,20.0,34.43,0.96
2026-06-01T09:53:30Z,46.51,20.0,34.09,1.17
2026-06-01T09:54:00Z,52.7,45.7,35.79,0.0
2026-06-01T09:54:30Z,49.13,20.3,21.43,0.0
2026-06-01T09:55:00Z,53.22,35.4,25.22,0.0
2026-06-01T09:55:30Z,49.5,20.5,25.51,0.0
2026-06-01T09:56:00Z,52.11,23.9,26.39,0.41
2026-06-01T09:56:30Z,47.65,20.7,21.98,0.84
2026-06-01T09:57:00Z,46.71,42.5,21.81,0.0
2026-06-01T09:57:30Z,44.95,32.7,29.82,0.0
2026-06-01T09:58:00Z,50.67,48.0,12.57,1.5
2026-06-01T09:58:30Z,46.3,69.8,28.85,1.5
2026-06-01T09:59:00Z,53.1,46.3,17.3,0.23
2026-06-01T09:59:30Z,41.95,63.8,19.82,0.0
2026-06-01T10:00:00Z,44.04,50.9,28.9,0.0
2026-06-01T10:00:30Z,43.74,47.3,30.92,0.0
2026-06-01T10:01:00Z,50.32,22.8,19.65,0.0
2026-06-01T10:01:30Z,39.04,20.0,24.52,0.41
2026-06-01T10:02:00Z,47.2,20.0,24.53,0.81
2026-06-01T10:02:30Z,43.21,20.0,31.87,0.0
2026-06-01T10:03:00Z,52.29,20.0,16.11,0.0
2026-06-01T10:03:30Z,48.37,20.2,19.27,1.46
2026-06-01T10:04:00Z,51.04,43.2,26.45,0.0
2026-06-01T10:04:30Z,49.01,46.0,28.03,0.0
2026-06-01T10:05:00Z,52.84,56.8,14.82,1.03
2026-06-01T10:05:30Z,47.32,31.8,26.0,0.06
2026-06-01T10:06:00Z,45.6,26.4,6.88,0.0
2026-06-01T10:06:30Z,40.99,69.2,30.03,0.0
2026-06-01T10:07:00Z,44.12,68.9,12.83,0.0
2026-06-01T10:07:30Z,50.67,41.8,18.08,0.67
2026-06-01T10:08:00Z,51.17,20.0,20.93,0.67
2026-06-01T10:08:30Z,46.19,41.7,12.18,0.0
2026-06-01T10:09:00Z,51.35,49.5,11.96,1.29
2026-06-01T10:09:30Z,43.03,35.8,18.82,0.0
2026-06-01T10:10:00Z,46.02,20.0,28.65,0.0
2026-06-01T10:10:30Z,49.73,67.9,28.93,0.0
2026-06-01T10:11:00Z,43.63,53.4,24.95,0.0
2026-06-01T10:11:30Z,44.51,39.7,13.3,0.0
2026-06-01T10:12:00Z,49.05,40.0,31.39,0.0
2026-06-01T10:12:30Z,43.08,42.4,18.85,0.26
2026-06-01T10:13:00Z,51.0,25.8,22.22,0.0
2026-06-01T10:13:30Z,54.38,20.0,15.41,1.5
2026-06-01T10:14:00Z,48.11,20.0,13.83,0.07
2026-06-01T10:14:30Z,53.02,49.5,25.32,0.0
2026-06-01T10:15:00Z,53.75,64.8,24.78,0.0
2026-06-01T10:15:30Z,44.63,55.7,10.86,1.42
2026-06-01T10:16:00Z,45.56,60.0,23.66,0.93
2026-06-01T10:16:30Z,45.59,20.0,23.2,0.87
2026-06-01T10:17:00Z,46.43,49.5,17.48,1.17
2026-06-01T10:17:30Z,51.17,38.6,23.51,0.86
2026-06-01T10:18:00Z,46.43,55.5,31.79,1.19
2026-06-01T10:18:30Z,45.5,62.2,18.13,0.4
2026-06-01T10:19:00Z,47.51,45.0,22.8,0.0
2026-06-01T10:19:30Z,42.77,20.0,23.4,0.0
2026-06-01T10:20:00Z,45.02,30.8,22.44,0.0
2026-06-01T10:20:30Z,45.14,71.2,27.46,0.0
2026-06-01T10:21:00Z,45.68,32.5,14.46,0.26
2026-06-01T10:21:30Z,49.25,52.3,17.84,0.0
2026-06-01T10:22:00Z,49.08,35.7,23.3,0.32
2026-06-01T10:22:30Z,51.92,20.0,18.39,0.13
2026-06-01T10:23:00Z,49.64,20.0,34.29,0.0
2026-06-01T10:23:30Z,51.4,27.6,26.92,0.38
2026-06-01T10:24:00Z,48.58,31.5,24.07,0.13
2026-06-01T10:24:30Z,42.39,45.3,16.18,0.0
2026-06-01T10:25:00Z,43.65,20.0,20.89,0.61
2026-06-01T10:25:30Z,50.44,55.2,36.15,1.47
2026-06-01T10:26:00Z,50.7,53.9,18.94,0.0
2026-06-01T10:26:30Z,51.26,58.1,14.54,0.38
2026-06-01T10:27:00Z,53.07,20.0,14.26,0.79
2026-06-01T10:27:30Z,45.84,28.9,27.21,0.0
2026-06-01T10:28:00Z,43.74,57.2,18.58,0.0
2026-06-01T10:28:30Z,50.61,28.5,21.79,1.5
2026-06-01T10:29:00Z,47.91,26.6,25.33,0.4
2026-06-01T10:29:30Z,49.53,54.4,15.33,0.0
2026-06-01T10:30:00Z,54.39,35.3,26.77,0.0
2026-06-01T10:30:30Z,50.72,21.0,19.03,0.0
2026-06-01T10:31:00Z,45.07,20.0,30.02,0.0
2026-06-01T10:31:30Z,47.82,20.0,22.9,1.0
2026-06-01T10:32:00Z,50.94,37.0,29.44,0.0
2026-06-01T10:32:30Z,54.49,20.0,19.85,0.99
2026-06-01T10:33:00Z,44.7,58.4,28.21,0.0
2026-06-01T10:33:30Z,39.06,42.7,8.76,1.5
2026-06-01T10:34:00Z,46.27,34.7,33.53,0.0
2026-06-01T10:34:30Z,49.22,20.0,25.53,0.0
2026-06-01T10:35:00Z,43.69,67.3,18.58,0.0
2026-06-01T10:35:30Z,46.61,26.7,28.97,0.0
2026-06-01T10:36:00Z,51.15,60.5,22.85,0.03
2026-06-01T10:36:30Z,52.3,40.6,10.94,0.0
2026-06-01T10:37:00Z,47.61,28.6,16.86,0.0
2026-06-01T10:37:30Z,42.18,37.0,23.06,0.0
2026-06-01T10:38:00Z,43.61,26.1,18.28,0.0
2026-06-01T10:38:30Z,42.65,38.1,30.28,0.0
2026-06-01T10:39:00Z,54.68,21.2,25.11,0.0
2026-06-01T10:39:30Z,54.19,64.7,23.34,0.75
2026-06-01T10:40:00Z,47.7,55.4,12.53,0.0
2026-06-01T10:40:30Z,41.77,20.0,24.53,1.48
2026-06-01T10:41:00Z,43.02,34.0,16.15,0.62
2026-06-01T10:41:30Z,45.92,88.1,19.3,0.6
2026-06-01T10:42:00Z,39.24,66.9,35.4,0.0
2026-06-01T10:42:30Z,47.38,37.4,16.29,1.36
2026-06-01T10:43:00Z,47.7,20.0,10.91,0.97
2026-06-01T10:43:30Z,43.72,42.0,27.95,0.54
2026-06-01T10:44:00Z,52.04,20.0,10.81,0.0
2026-06-01T10:44:30Z,57.44,20.4,17.33,1.5
2026-06-01T10:45:00Z,46.05,23.6,11.98,1.0
2026-06-01T10:45:30Z,47.27,34.9,16.4,0.0
2026-06-01T10:46:00Z,48.85,29.0,19.67,0.02
2026-06-01T10:46:30Z,51.75,38.8,28.94,0.0
2026-06-01T10:47:00Z,45.64,56.6,29.51,1.29
2026-06-01T10:47:30Z,47.67,42.3,26.87,0.28
2026-06-01T10:48:00Z,49.61,44.4,23.22,0.12
2026-06-01T10:48:30Z,53.15,30.5,20.83,0.32
2026-06-01T10:49:00Z,43.75,43.1,19.97,0.0
2026-06-01T10:49:30Z,45.11,54.5,32.46,0.39
2026-06-01T10:50:00Z,41.09,26.0,29.88,0.0
2026-06-01T10:50:30Z,46.23,32.7,23.03,0.19
2026-06-01T10:51:00Z,49.33,32.9,31.86,0.0
2026-06-01T10:51:30Z,41.17,35.7,17.56,1.5
2026-06-01T10:52:00Z,45.19,20.0,27.4,0.0
2026-06-01T10:52:30Z,53.1,42.3,18.16,0.65
2026-06-01T10:53:00Z,50.09,33.7,15.2,0.0
2026-06-01T10:53:30Z,41.76,20.0,29.8,0.0
2026-06-01T10:54:00Z,40.48,53.7,32.52,0.0
2026-06-01T10:54:30Z,46.49,56.7,26.48,0.86
2026-06-01T10:55:00Z,40.58,39.3,21.35,0.82
2026-06-01T10:55:30Z,47.33,38.7,22.64,1.06
2026-06-01T10:56:00Z,48.32,35.6,10.05,0.23
2026-06-01T10:56:30Z,44.8,64.9,27.34,1.5
2026-06-01T10:57:00Z,38.53,21.1,19.4,1.5
2026-06-01T10:57:30Z,43.15,20.0,14.66,0.87
2026-06-01T10:58:00Z,43.13,52.3,19.78,0.0
2026-06-01T10:58:30Z,45.19,25.7,21.04,0.91
2026-06-01T10:59:00Z,48.24,20.0,17.38,0.95
2026-06-01T10:59:30Z,46.19,20.0,13.48,0.0
2026-06-01T11:00:00Z,39.35,65.9,33.21,1.5
2026-06-01T11:00:30Z,38.54,41.7,15.94,0.77
2026-06-01T11:01:00Z,38.16,20.0,6.63,0.0
2026-06-01T11:01:30Z,41.06,30.0,30.7,0.0
2026-06-01T11:02:00Z,41.41,75.2,29.55,0.0
2026-06-01T11:02:30Z,46.59,35.1,24.18,1.35
2026-06-01T11:03:00Z,53.49,29.6,18.31,0.0
2026-06-01T11:03:30Z,46.43,37.8,21.41,0.29
2026-06-01T11:04:00Z,49.72,34.7,20.99,0.21
2026-06-01T11:04:30Z,39.63,21.1,15.84,1.24
2026-06-01T11:05:00Z,48.02,32.7,22.98,0.0
2026-06-01T11:05:30Z,50.35,29.0,19.47,0.97
2026-06-01T11:06:00Z,45.17,35.5,22.45,0.42
2026-06-01T11:06:30Z,56.69,20.0,28.46,0.65
2026-06-01T11:07:00Z,42.2,22.4,21.19,0.0
2026-06-01T11:07:30Z,52.62,29.0,31.83,0.98
2026-06-01T11:08:00Z,54.66,22.4,18.49,0.61
2026-06-01T11:08:30Z,47.48,20.0,28.37,1.5
2026-06-01T11:09:00Z,46.2,49.0,19.16,0.41
2026-06-01T11:09:30Z,43.22,74.6,26.38,0.0
2026-06-01T11:10:00Z,50.37,20.0,23.98,1.5
2026-06-01T11:10:30Z,40.87,47.7,26.71,0.0
2026-06-01T11:11:00Z,37.74,20.0,20.18,0.0
2026-06-01T11:11:30Z,41.64,27.8,27.16,0.32
2026-06-01T11:12:00Z,38.72,21.7,21.83,0.0
2026-06-01T11:12:30Z,43.12,41.3,20.07,1.5
2026-06-01T11:13:00Z,34.51,20.0,29.17,0.83
2026-06-01T11:13:30Z,35.82,58.7,15.44,0.0
