timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T07:29:00Z,20.18,40.0,0.12,0.24
2026-06-01T07:29:30Z,20.21,40.0,0.4,0.07
2026-06-01T07:30:00Z,17.26,40.0,0.37,0.29
2026-06-01T07:30:30Z,19.08,78.1,0.23,0.19
2026-06-01T07:31:00Z,24.43,40.0,0.32,0.11
2026-06-01T07:31:30Z,24.87,56.4,0.23,0.3
2026-06-01T07:32:00Z,23.66,44.3,0.0,0.18
2026-06-01T07:32:30Z,20.33,75.6,0.1,0.48
2026-06-01T07:33:00Z,19.82,51.4,0.21,0.13
2026-06-01T07:33:30Z,20.64,79.8,0.17,0.41
2026-06-01T07:34:00Z,17.55,73.3,0.31,0.03
2026-06-01T07:34:30Z,18.0,74.9,0.13,0.1
2026-06-01T07:35:00Z,17.75,55.4,0.12,0.35
2026-06-01T07:35:30Z,20.01,64.8,0.22,0.34
2026-06-01T07:36:00Z,18.97,45.0,0.22,0.46
2026-06-01T07:36:30Z,17.54,40.0,0.02,0.17
2026-06-01T07:37:00Z,19.63,40.0,0.09,0.44
2026-06-01T07:37:30Z,19.61,72.4,0.17,0.12
2026-06-01T07:38:00Z,18.4,43.9,0.29,0.45
2026-06-01T07:38:30Z,18.42,87.4,0.15,0.25
2026-06-01T07:39:00Z,17.36,40.0,0.19,0.03
2026-06-01T07:39:30Z,17.54,40.0,0.37,0.23
2026-06-01T07:40:00Z,22.11,70.1,0.04,0.15
2026-06-01T07:40:30Z,17.78,45.8,0.11,0.15
2026-06-01T07:41:00Z,18.01,40.0,0.1,0.18
2026-06-01T07:41:30Z,16.58,63.1,0.0,0.18
2026-06-01T07:42:00Z,20.88,61.8,0.22,0.18
2026-06-01T07:42:30Z,21.67,67.9,0.32,0.08
2026-06-01T07:43:00Z,20.13,41.1,0.08,0.07
2026-06-01T07:43:30Z,18.95,76.5,0.02,0.23
2026-06-01T07:44:00Z,21.31,66.7,0.37,0.23
2026-06-01T07:44:30Z,22.97,55.8,0.25,0.2
2026-06-01T07:45:00Z,19.61,57.6,0.09,0.04
2026-06-01T07:45:30Z,21.44,68.8,0.24,0.34
2026-06-01T07:46:00Z,19.03,66.6,0.23,0.09
2026-06-01T07:46:30Z,16.85,52.1,0.17,0.2
2026-06-01T07:47:00Z,23.03,49.3,0.09,0.22
2026-06-01T07:47:30Z,20.94,40.0,0.25,0.25
2026-06-01T07:48:00Z,18.69,101.5,0.34,0.39
2026-06-01T07:48:30Z,19.71,40.0,0.33,0.15
2026-06-01T07:49:00Z,18.93,40.0,0.25,0.42
2026-06-01T07:49:30Z,20.0,52.5,0.11,0.39
2026-06-01T07:50:00Z,19.79,68.5,0.13,0.3
2026-06-01T07:50:30Z,22.02,65.2,0.16,0.49
2026-06-01T07:51:00Z,19.39,94.6,0.07,0.46
2026-06-01T07:51:30Z,21.51,80.2,0.26,0.26
2026-06-01T07:52:00Z,16.4,77.5,0.14,0.31
2026-06-01T07:52:30Z,21.68,91.9,0.12,0.48
2026-06-01T07:53:00Z,16.78,59.9,0.22,0.07
2026-06-01T07:53:30Z,17.8,92.5,0.03,0.11
2026-06-01T07:54:00Z,20.94,40.0,0.0,0.14
2026-06-01T07:54:30Z,18.78,40.0,0.31,0.45
2026-06-01T07:55:00Z,17.99,87.6,0.05,0.39
2026-06-01T07:55:30Z,21.7,60.3,0.24,0.01
2026-06-01T07:56:00Z,19.45,62.7,0.18,0.01
2026-06-01T07:56:30Z,19.26,40.0,0.29,0.39
2026-06-01T07:57:00Z,23.81,49.6,0.1,0.28
2026-06-01T07:57:30Z,17.27,79.6,0.2,0.31
2026-06-01T07:58:00Z,20.09,65.4,0.29,0.36
2026-06-01T07:58:30Z,18.01,42.1,0.08,0.43
2026-06-01T07:59:00Z,22.73,40.0,0.11,0.17
2026-06-01T07:59:30Z,20.82,40.0,0.28,0.27
2026-06-01T08:00:00Z,19.36,81.7,0.18,0.06
2026-06-01T08:00:30Z,19.48,80.9,0.16,0.27
2026-06-01T08:01:00Z,22.01,47.6,0.2,0.29
2026-06-01T08:01:30Z,22.79,63.8,0.15,0.33
2026-06-01T08:02:00Z,18.21,73.5,0.24,0.17
2026-06-01T08:02:30Z,21.11,42.0,0.09,0.47
2026-06-01T08:03:00Z,21.18,102.6,0.35,0.32
2026-06-01T08:03:30Z,21.75,86.0,0.34,0.23
2026-06-01T08:04:00Z,21.23,91.4,0.16,0.5
2026-06-01T08:04:30Z,22.55,51.6,0.29,0.04
2026-06-01T08:05:00Z,21.04,41.5,0.04,0.28
2026-06-01T08:05:30Z,22.07,42.3,0.1,0.5
2026-06-01T08:06:00Z,21.67,63.5,0.37,0.26
2026-06-01T08:06:30Z,18.94,83.4,0.08,0.09
2026-06-01T08:07:00Z,23.22,56.3,0.38,0.41
2026-06-01T08:07:30Z,21.96,50.1,0.0,0.4
2026-06-01T08:08:00Z,22.33,49.1,0.19,0.23
2026-06-01T08:08:30Z,23.18,40.0,0.38,0.46
2026-06-01T08:09:00Z,21.68,84.4,0.26,0.06
2026-06-01T08:09:30Z,21.6,50.5,0.07,0.35
2026-06-01T08:10:00Z,21.96,87.5,0.08,0.35
2026-06-01T08:10:30Z,21.26,40.0,0.12,0.49
2026-06-01T08:11:00Z,21.01,48.9,0.33,0.28
2026-06-01T08:11:30Z,20.63,51.2,0.1,0.26
2026-06-01T08:12:00Z,17.57,61.4,0.37,0.02
2026-06-01T08:12:30Z,21.74,65.5,0.21,0.24
2026-06-01T08:13:00Z,16.06,56.7,0.12,0.46
2026-06-01T08:13:30Z,21.22,53.0,0.14,0.05
2026-06-01T08:14:00Z,21.71,44.3,0.29,0.48
2026-06-01T08:14:30Z,24.14,64.1,0.4,0.11
2026-06-01T08:15:00Z,21.46,53.9,0.23,0.25
2026-06-01T08:15:30Z,24.41,53.8,0.18,0.21
2026-06-01T08:16:00Z,18.24,63.6,0.16,0.31
2026-06-01T08:16:30Z,21.33,52.5,0.16,0.42
2026-06-01T08:17:00Z,22.23,60.3,0.18,0.43
2026-06-01T08:17:30Z,24.31,68.5,0.36,0.27
2026-06-01T08:18:00Z,21.8,84.9,0.2,0.47
2026-06-01T08:18:30Z,21.89,76.1,0.03,0.12
2026-06-01T08:19:00Z,21.23,85.1,0.29,0.11
2026-06-01T08:19:30Z,21.02,75.7,0.37,0.01
2026-06-01T08:20:00Z,17.13,53.6,0.16,0.13
2026-06-01T08:20:30Z,24.05,40.0,0.03,0.15
2026-06-01T08:21:00Z,21.91,40.0,0.24,0.23
2026-06-01T08:21:30Z,19.87,40.0,0.13,0.3
2026-06-01T08:22:00Z,20.18,81.7,0.23,0.37
2026-06-01T08:22:30Z,21.95,40.0,0.16,0.19
2026-06-01T08:23:00Z,20.15,40.0,0.16,0.44
2026-06-01T08:23:30Z,20.35,40.0,0.32,0.36
2026-06-01T08:24:00Z,26.56,63.7,0.13,0.23
2026-06-01T08:24:30Z,19.86,40.7,0.05,0.32
2026-06-01T08:25:00Z,25.75,40.0,0.23,0.07
2026-06-01T08:25:30Z,19.08,78.9,0.37,0.43
2026-06-01T08:26:00Z,23.45,82.1,0.06,0.45
2026-06-01T08:26:30Z,22.13,58.8,0.08,0.44
2026-06-01T08:27:00Z,21.81,40.0,0.0,0.29
2026-06-01T08:27:30Z,19.42,70.2,0.1,0.23
2026-06-01T08:28:00Z,20.49,100.6,0.09,0.21
2026-06-01T08:28:30Z,21.02,47.4,0.03,0.35
2026-06-01T08:29:00Z,21.49,73.5,0.13,0.15
2026-06-01T08:29:30Z,22.12,40.0,0.11,0.08
2026-06-01T08:30:00Z,21.31,63.2,0.39,0.39
2026-06-01T08:30:30Z,18.45,43.2,0.37,0.39
2026-06-01T08:31:00Z,21.81,71.1,0.17,0.08
2026-06-01T08:31:30Z,19.5,40.0,0.26,0.32
2026-06-01T08:32:00Z,20.59,68.4,0.4,0.42
2026-06-01T08:32:30Z,21.84,40.0,0.27,0.47
2026-06-01T08:33:00Z,20.79,55.9,0.01,0.45
2026-06-01T08:33:30Z,18.66,81.3,0.27,0.18
2026-06-01T08:34:00Z,23.23,45.8,0.22,0.01
2026-06-01T08:34:30Z,27.5,66.0,0.23,0.5
2026-06-01T08:35:00Z,23.34,76.6,0.03,0.24
2026-06-01T08:35:30Z,20.32,81.6,0.31,0.14
2026-06-01T08:36:00Z,24.21,73.5,0.11,0.08
2026-06-01T08:36:30Z,24.73,55.3,0.02,0.4
2026-06-01T08:37:00Z,22.22,62.0,0.25,0.1
2026-06-01T08:37:30Z,22.38,67.2,0.02,0.31
2026-06-01T08:38:00Z,19.8,44.2,0.32,0.04
2026-06-01T08:38:30Z,24.28,101.7,0.09,0.24
2026-06-01T08:39:00Z,24.24,74.5,0.34,0.4
2026-06-01T08:39:30Z,25.44,40.0,0.25,0.44
2026-06-01T08:40:00Z,20.65,58.0,0.27,0.18
2026-06-01T08:40:30Z,25.07,66.0,0.16,0.35
2026-06-01T08:41:00Z,26.99,45.5,0.01,0.03
2026-06-01T08:41:30Z,21.92,62.5,0.03,0.38
2026-06-01T08:42:00Z,23.49,68.8,0.04,0.36
2026-06-01T08:42:30Z,24.49,61.8,0.03,0.2
2026-06-01T08:43:00Z,25.4,65.2,0.35,0.45
2026-06-01T08:43:30Z,19.29,84.5,0.04,0.37
2026-06-01T08:44:00Z,23.98,59.3,0.36,0.31
2026-06-01T08:44:30Z,21.49,77.2,0.4,0.31
2026-06-01T08:45:00Z,25.57,80.4,0.34,0.4
2026-06-01T08:45:30Z,23.87,84.5,0.29,0.26
2026-06-01T08:46:00Z,22.79,66.7,0.05,0.02
2026-06-01T08:46:30Z,20.65,40.0,0.38,0.12
2026-06-01T08:47:00Z,23.84,55.5,0.03,0.05
2026-06-01T08:47:30Z,24.05,41.9,0.38,0.28
2026-06-01T08:48:00Z,19.49,75.4,0.3,0.15
2026-06-01T08:48:30Z,21.04,79.6,0.22,0.07
2026-06-01T08:49:00Z,23.04,52.4,0.09,0.13
2026-06-01T08:49:30Z,20.83,97.3,0.03,0.01
2026-06-01T08:50:00Z,23.3,40.0,0.35,0.32
2026-06-01T08:50:30Z,22.87,61.6,0.25,0.38
2026-06-01T08:51:00Z,20.55,40.0,0.14,0.39
2026-06-01T08:51:30Z,23.73,60.9,0.05,0.38
2026-06-01T08:52:00Z,24.77,93.1,0.05,0.34
2026-06-01T08:52:30Z,21.95,45.4,0.22,0.22
2026-06-01T08:53:00Z,24.29,44.1,0.32,0.17
2026-06-01T08:53:30Z,22.25,40.0,0.05,0.3
2026-06-01T08:54:00Z,21.26,64.3,0.02,0.49
2026-06-01T08:54:30Z,19.38,42.0,0.08,0.29
2026-06-01T08:55:00Z,18.07,53.3,0.39,0.42
2026-06-01T08:55:30Z,21.31,60.3,0.01,0.44
2026-06-01T08:56:00Z,23.15,72.8,0.26,0.38
2026-06-01T08:56:30Z,23.42,92.4,0.38,0.31
2026-06-01T08:57:00Z,22.09,87.8,0.14,0.09
2026-06-01T08:57:30Z,23.9,65.3,0.1,0.42
2026-06-01T08:58:00Z,27.16,86.8,0.09,0.19
2026-06-01T08:58:30Z,22.22,40.0,0.2,0.36
2026-06-01T08:59:00Z,22.08,60.1,0.19,0.02
2026-06-01T08:59:30Z,24.32,50.0,0.2,0.46
2026-06-01T09:00:00Z,22.33,51.1,0.1,0.31
2026-06-01T09:00:30Z,23.98,72.3,0.27,0.23
2026-06-01T09:01:00Z,25.3,59.1,0.12,0.31
2026-06-01T09:01:30Z,26.81,51.4,0.23,0.32
2026-06-01T09:02:00Z,24.66,64.9,0.21,0.09
2026-06-01T09:02:30Z,24.55,54.0,0.06,0.06
2026-06-01T09:03:00Z,23.12,53.9,0.25,0.12
2026-06-01T09:03:30Z,22.3,101.7,0.16,0.37
2026-06-01T09:04:00Z,25.46,123.6,0.36,0.26
2026-06-01T09:04:30Z,25.12,40.0,0.03,0.38
2026-06-01T09:05:00Z,24.43,66.8,0.1,0.11
2026-06-01T09:05:30Z,25.63,75.1,0.4,0.45
2026-06-01T09:06:00Z,24.06,84.6,0.29,0.18
2026-06-01T09:06:30Z,22.68,67.9,0.39,0.03
2026-06-01T09:07:00Z,23.25,40.0,0.37,0.03
2026-06-01T09:07:30Z,19.89,40.0,0.23,0.33
2026-06-01T09:08:00Z,26.05,87.1,0.01,0.35
2026-06-01T09:08:30Z,23.66,55.7,0.35,0.34
2026-06-01T09:09:00Z,21.11,58.2,0.09,0.12
2026-06-01T09:09:30Z,24.36,58.2,0.39,0.01
2026-06-01T09:10:00Z,25.8,60.1,0.02,0.23
2026-06-01T09:10:30Z,23.18,50.1,0.36,0.24
2026-06-01T09:11:00Z,24.09,41.6,0.04,0.16
2026-06-01T09:11:30Z,22.96,40.0,0.36,0.21
2026-06-01T09:12:00Z,22.94,62.5,0.26,0.39
2026-06-01T09:12:30Z,25.4,47.3,0.2,0.1
2026-06-01T09:13:00Z,20.2,69.6,0.34,0.25
2026-06-01T09:13:30Z,24.31,53.8,0.08,0.26
2026-06-01T09:14:00Z,22.66,58.9,0.21,0.47
2026-06-01T09:14:30Z,23.88,40.0,0.05,0.24
2026-06-01T09:15:00Z,26.11,72.2,0.21,0.18
2026-06-01T09:15:30Z,25.21,55.4,0.4,0.32
2026-06-01T09:16:00Z,23.87,63.8,0.06,0.16
2026-06-01T09:16:30Z,20.93,42.8,0.2,0.16
2026-06-01T09:17:00Z,25.23,55.2,0.03,0.29
2026-06-01T09:17:30Z,21.28,40.0,0.28,0.21
2026-06-01T09:18:00Z,26.19,40.0,0.24,0.43
2026-06-01T09:18:30Z,20.16,82.4,0.08,0.45
2026-06-01T09:19:00Z,25.6,81.7,0.39,0.49
2026-06-01T09:19:30Z,22.79,89.4,0.35,0.46
2026-06-01T09:20:00Z,22.42,54.8,0.28,0.48
2026-06-01T09:20:30Z,24.62,62.2,0.39,0.24
2026-06-01T09:21:00Z,25.6,76.5,0.25,0.19
2026-06-01T09:21:30Z,25.44,57.3,0.13,0.42
2026-06-01T09:22:00Z,21.56,69.6,0.26,0.4
2026-06-01T09:22:30Z,22.38,40.0,0.07,0.03
2026-06-01T09:23:00Z,21.85,52.6,0.32,0.04
2026-06-01T09:23:30Z,28.51,40.0,0.04,0.0
2026-06-01T09:24:00Z,25.44,53.3,0.21,0.2
2026-06-01T09:24:30Z,26.92,56.5,0.33,0.18
2026-06-01T09:25:00Z,24.95,79.9,0.08,0.48
2026-06-01T09:25:30Z,22.88,40.9,0.35,0.03
2026-06-01T09:26:00Z,28.12,41.3,0.39,0.47
2026-06-01T09:26:30Z,24.11,58.3,0.39,0.28
2026-06-01T09:27:00Z,22.45,59.2,0.04,0.39
2026-06-01T09:27:30Z,23.44,93.5,0.02,0.13
2026-06-01T09:28:00Z,23.43,67.9,0.33,0.33
2026-06-01T09:28:30Z,27.01,40.0,0.17,0.02
2026-06-01T09:29:00Z,25.93,105.8,0.14,0.17
2026-06-01T09:29:30Z,24.42,50.7,0.26,0.02
2026-06-01T09:30:00Z,24.16,67.0,0.1,0.03
2026-06-01T09:30:30Z,25.33,85.7,0.02,0.06
2026-06-01T09:31:00Z,23.93,56.9,0.08,0.14
2026-06-01T09:31:30Z,22.33,58.9,0.01,0.21
2026-06-01T09:32:00Z,24.51,64.3,0.09,0.46
2026-06-01T09:32:30Z,26.5,49.9,0.04,0.19
2026-06-01T09:33:00Z,24.98,40.0,0.31,0.32
2026-06-01T09:33:30Z,27.06,88.0,0.13,0.15
2026-06-01T09:34:00Z,23.27,58.7,0.4,0.45
2026-06-01T09:34:30Z,23.38,40.0,0.14,0.17
2026-06-01T09:35:00Z,21.71,85.3,0.26,0.31
2026-06-01T09:35:30Z,24.52,40.0,0.39,0.08
2026-06-01T09:36:00Z,25.09,49.8,0.07,0.46
2026-06-01T09:36:30Z,20.03,70.2,0.08,0.3
2026-06-01T09:37:00Z,23.33,40.0,0.29,0.18
2026-06-01T09:37:30Z,21.91,59.5,0.15,0.33
2026-06-01T09:38:00Z,27.0,62.5,0.07,0.43
2026-06-01T09:38:30Z,25.4,73.8,0.2,0.4
2026-06-01T09:39:00Z,23.57,54.7,0.11,0.32
2026-06-01T09:39:30Z,25.22,63.1,0.28,0.22
2026-06-01T09:40:00Z,25.83,51.0,0.32,0.13
2026-06-01T09:40:30Z,22.19,40.0,0.23,0.1
2026-06-01T09:41:00Z,28.6,51.8,0.29,0.45
2026-06-01T09:41:30Z,22.3,56.7,0.16,0.25
2026-06-01T09:42:00Z,21.15,91.0,0.13,0.38
2026-06-01T09:42:30Z,21.64,100.3,0.27,0.01
2026-06-01T09:43:00Z,25.42,64.2,0.12,0.34
2026-06-01T09:43:30Z,24.87,64.0,0.28,0.41
2026-06-01T09:44:00Z,25.91,62.6,0.26,0.18
2026-06-01T09:44:30Z,24.02,65.0,0.06,0.16
2026-06-01T09:45:00Z,21.71,97.0,0.08,0.14
2026-06-01T09:45:30Z,21.77,88.3,0.01,0.04
2026-06-01T09:46:00Z,24.57,50.8,0.29,0.44
2026-06-01T09:46:30Z,23.53,84.7,0.15,0.05
2026-06-01T09:47:00Z,28.52,40.0,0.04,0.38
2026-06-01T09:47:30Z,28.4,75.7,0.2,0.07
2026-06-01T09:48:00Z,22.78,73.1,0.21,0.47
2026-06-01T09:48:30Z,25.56,61.0,0.13,0.26
2026-06-01T09:49:00Z,22.21,74.9,0.23,0.02
2026-06-01T09:49:30Z,24.79,42.0,0.02,0.24
2026-06-01T09:50:00Z,22.12,57.0,0.26,0.44
2026-06-01T09:50:30Z,24.59,51.6,0.14,0.44
2026-06-01T09:51:00Z,25.53,46.2,0.22,0.39
2026-06-01T09:51:30Z,26.47,40.0,0.02,0.15
2026-06-01T09:52:00Z,23.62,80.0,0.05,0.0
2026-06-01T09:52:30Z,23.37,40.0,0.0,0.2
2026-06-01T09:53:00Z,26.08,70.2,0.02,0.29
2026-06-01T09:53:30Z,29.1,42.7,0.25,0.42
2026-06-01T09:54:00Z,25.63,56.5,0.28,0.13
2026-06-01T09:54:30Z,23.54,94.0,0.27,0.0
2026-06-01T09:55:00Z,21.32,69.5,0.36,0.12
2026-06-01T09:55:30Z,27.12,61.7,0.31,0.47
2026-06-01T09:56:00Z,23.63,40.0,0.08,0.11
2026-06-01T09:56:30Z,24.03,88.3,0.39,0.15
2026-06-01T09:57:00Z,19.99,86.4,0.06,0.27
2026-06-01T09:57:30Z,22.68,52.0,0.19,0.06
2026-06-01T09:58:00Z,24.87,85.0,0.39,0.02
2026-06-01T09:58:30Z,23.26,73.5,0.38,0.23
2026-06-01T09:59:00Z,21.43,40.0,0.04,0.35
2026-06-01T09:59:30Z,26.86,40.0,0.25,0.12
2026-06-01T10:00:00Z,23.03,50.9,0.07,0.21
2026-06-01T10:00:30Z,24.19,40.0,0.02,0.05
2026-06-01T10:01:00Z,26.73,55.4,0.18,0.24
2026-06-01T10:01:30Z,23.93,89.0,0.21,0.07
2026-06-01T10:02:00Z,21.83,88.0,0.4,0.2
2026-06-01T10:02:30Z,19.57,56.7,0.07,0.32
2026-06-01T10:03:00Z,26.55,57.5,0.23,0.11
2026-06-01T10:03:30Z,23.36,45.4,0.24,0.08
2026-06-01T10:04:00Z,24.48,40.0,0.34,0.06
2026-06-01T10:04:30Z,25.89,59.9,0.35,0.13
2026-06-01T10:05:00Z,23.39,66.9,0.14,0.39
2026-06-01T10:05:30Z,23.65,79.4,0.09,0.47
2026-06-01T10:06:00Z,23.6,60.0,0.22,0.45
2026-06-01T10:06:30Z,24.8,63.5,0.38,0.18
2026-06-01T10:07:00Z,25.96,80.1,0.26,0.34
2026-06-01T10:07:30Z,24.35,40.0,0.33,0.2
2026-06-01T10:08:00Z,20.2,50.7,0.13,0.17
2026-06-01T10:08:30Z,23.48,78.0,0.16,0.31
2026-06-01T10:09:00Z,22.44,40.0,0.3,0.27
2026-06-01T10:09:30Z,25.13,59.3,0.14,0.32
2026-06-01T10:10:00Z,24.03,80.9,0.1,0.46
2026-06-01T10:10:30Z,22.02,49.9,0.1,0.07
2026-06-01T10:11:00Z,21.19,67.4,0.24,0.41
2026-06-01T10:11:30Z,23.45,58.6,0.13,0.11
2026-06-01T10:12:00Z,21.65,65.1,0.32,0.23
2026-06-01T10:12:30Z,24.81,61.8,0.08,0.2
2026-06-01T10:13:00Z,28.55,62.6,0.32,0.12
2026-06-01T10:13:30Z,24.21,95.5,0.12,0.24
2026-06-01T10:14:00Z,28.14,59.8,0.12,0.05
2026-06-01T10:14:30Z,25.49,68.8,0.39,0.19
2026-06-01T10:15:00Z,22.31,65.2,0.2,0.17
2026-06-01T10:15:30Z,23.33,54.9,0.29,0.3
2026-06-01T10:16:00Z,22.64,66.4,0.06,0.09
2026-06-01T10:16:30Z,26.18,40.0,0.03,0.4
2026-06-01T10:17:00Z,23.24,40.0,0.15,0.43
2026-06-01T10:17:30Z,23.11,79.8,0.33,0.28
2026-06-01T10:18:00Z,23.03,42.6,0.23,0.27
2026-06-01T10:18:30Z,24.42,60.1,0.16,0.0
2026-06-01T10:19:00Z,26.88,40.0,0.26,0.17
2026-06-01T10:19:30Z,26.05,65.5,0.11,0.32
2026-06-01T10:20:00Z,21.52,49.7,0.14,0.26
2026-06-01T10:20:30Z,19.13,83.7,0.36,0.41
2026-06-01T10:21:00Z,23.95,45.1,0.19,0.31
2026-06-01T10:21:30Z,21.84,53.9,0.19,0.24
2026-06-01T10:22:00Z,23.65,45.9,0.11,0.23
2026-06-01T10:22:30Z,24.39,96.9,0.38,0.41
2026-06-01T10:23:00Z,24.68,40.3,0.15,0.04
2026-06-01T10:23:30Z,22.67,67.7,0.36,0.19
2026-06-01T10:24:00Z,24.91,40.0,0.02,0.09
2026-06-01T10:24:30Z,20.53,42.7,0.36,0.01
2026-06-01T10:25:00Z,25.6,46.8,0.11,0.34
2026-06-01T10:25:30Z,23.5,40.2,0.31,0.42
2026-06-01T10:26:00Z,21.76,52.0,0.37,0.07
2026-06-01T10:26:30Z,24.7,88.3,0.08,0.43
2026-06-01T10:27:00Z,24.75,40.0,0.16,0.15
2026-06-01T10:27:30Z,26.04,82.0,0.2,0.4
2026-06-01T10:28:00Z,23.57,58.2,0.32,0.11
2026-06-01T10:28:30Z,22.54,81.0,0.07,0.23
2026-06-01T10:29:00Z,22.79,109.8,0.2,0.44
2026-06-01T10:29:30Z,23.68,94.7,0.37,0.4
2026-06-01T10:30:00Z,23.12,73.4,0.13,0.2
2026-06-01T10:30:30Z,22.69,67.4,0.28,0.04
2026-06-01T10:31:00Z,22.78,48.5,0.02,0.43
2026-06-01T10:31:30Z,28.21,84.9,0.28,0.37
2026-06-01T10:32:00Z,24.1,54.3,0.09,0.2
2026-06-01T10:32:30Z,23.58,68.4,0.1,0.39
2026-06-01T10:33:00Z,26.88,62.3,0.25,0.23
2026-06-01T10:33:30Z,22.04,40.0,0.29,0.29
2026-06-01T10:34:00Z,22.86,90.0,0.13,0.38
2026-06-01T10:34:30Z,22.74,40.0,0.07,0.2
2026-06-01T10:35:00Z,28.52,41.9,0.35,0.05
2026-06-01T10:35:30Z,21.62,65.7,0.27,0.37
2026-06-01T10:36:00Z,21.62,57.1,0.3,0.27
2026-06-01T10:36:30Z,22.09,40.0,0.05,0.27
2026-06-01T10:37:00Z,24.77,51.1,0.1,0.28
2026-06-01T10:37:30Z,21.53,40.0,0.12,0.2
2026-06-01T10:38:00Z,24.99,61.6,0.12,0.09
2026-06-01T10:38:30Z,26.41,40.0,0.08,0.27
2026-06-01T10:39:00Z,24.8,40.0,0.18,0.22
2026-06-01T10:39:30Z,20.08,40.0,0.13,0.02
2026-06-01T10:40:00Z,25.51,82.6,0.18,0.36
2026-06-01T10:40:30Z,23.51,58.4,0.06,0.49
2026-06-01T10:41:00Z,25.24,74.0,0.01,0.2
2026-06-01T10:41:30Z,22.85,105.9,0.22,0.35
2026-06-01T10:42:00Z,22.98,85.1,0.07,0.16
2026-06-01T10:42:30Z,26.61,59.3,0.06,0.22
2026-06-01T10:43:00Z,23.42,80.5,0.21,0.13
2026-06-01T10:43:30Z,22.89,42.2,0.35,0.2
2026-06-01T10:44:00Z,25.34,62.5,0.14,0.16
2026-06-01T10:44:30Z,26.86,61.4,0.23,0.01
2026-06-01T10:45:00Z,26.03,59.5,0.2,0.13
2026-06-01T10:45:30Z,24.34,71.4,0.0,0.3
2026-06-01T10:46:00Z,22.41,63.1,0.11,0.01
2026-06-01T10:46:30Z,19.43,60.5,0.06,0.4
2026-06-01T10:47:00Z,22.88,40.0,0.35,0.25
2026-06-01T10:47:30Z,29.18,60.0,0.13,0.06
2026-06-01T10:48:00Z,21.64,86.9,0.08,0.15
2026-06-01T10:48:30Z,24.84,72.4,0.31,0.06
2026-06-01T10:49:00Z,22.92,111.5,0.0,0.18
2026-06-01T10:49:30Z,24.82,61.7,0.33,0.25
2026-06-01T10:50:00Z,24.03,66.4,0.1,0.29
2026-06-01T10:50:30Z,23.82,53.9,0.1,0.24
2026-06-01T10:51:00Z,23.17,40.0,0.13,0.27
2026-06-01T10:51:30Z,21.21,71.1,0.1,0.02
2026-06-01T10:52:00Z,22.04,40.0,0.18,0.47
2026-06-01T10:52:30Z,22.8,40.0,0.11,0.4
2026-06-01T10:53:00Z,22.32,59.8,0.28,0.19
2026-06-01T10:53:30Z,23.63,89.2,0.17,0.13
2026-06-01T10:54:00Z,19.54,46.9,0.33,0.19
2026-06-01T10:54:30Z,20.04,68.3,0.21,0.13
2026-06-01T10:55:00Z,25.34,107.1,0.02,0.36
2026-06-01T10:55:30Z,24.2,78.4,0.31,0.32
2026-06-01T10:56:00Z,22.67,116.0,0.32,0.03
2026-06-01T10:56:30Z,24.78,90.8,0.02,0.34
2026-06-01T10:57:00Z,21.49,79.2,0.35,0.18
2026-06-01T10:57:30Z,23.02,46.0,0.37,0.1
2026-06-01T10:58:00Z,21.9,55.4,0.09,0.14
2026-06-01T10:58:30Z,25.04,63.8,0.3,0.2
2026-06-01T10:59:00Z,25.96,40.0,0.33,0.24
2026-06-01T10:59:30Z,23.38,47.1,0.18,0.24
2026-06-01T11:00:00Z,21.76,42.6,0.33,0.25
2026-06-01T11:00:30Z,20.1,53.3,0.38,0.13
2026-06-01T11:01:00Z,20.36,65.7,0.39,0.21
2026-06-01T11:01:30Z,27.32,40.0,0.38,0.45
2026-06-01T11:02:00Z,26.54,57.8,0.36,0.39
2026-06-01T11:02:30Z,22.15,122.2,0.16,0.22
2026-06-01T11:03:00Z,22.96,44.1,0.1,0.49
2026-06-01T11:03:30Z,23.37,43.8,0.32,0.17
2026-06-01T11:04:00Z,23.64,40.0,0.15,0.17
2026-06-01T11:04:30Z,21.86,49.4,0.05,0.46
2026-06-01T11:05:00Z,19.3,63.8,0.22,0.3
2026-06-01T11:05:30Z,25.6,40.0,0.26,0.04
2026-06-01T11:06:00Z,25.12,81.8,0.34,0.3
2026-06-01T11:06:30Z,23.08,73.3,0.1,0.4
2026-06-01T11:07:00Z,22.39,75.7,0.08,0.26
2026-06-01T11:07:30Z,22.48,66.7,0.37,0.36
2026-06-01T11:08:00Z,22.45,72.4,0.39,0.09
2026-06-01T11:08:30Z,25.05,49.8,0.02,0.08
2026-06-01T11:09:00Z,23.64,40.0,0.17,0.49
2026-06-01T11:09:30Z,24.0,74.5,0.04,0.08
2026-06-01T11:10:00Z,22.83,46.7,0.27,0.19
2026-06-01T11:10:30Z,21.99,52.5,0.37,0.38
2026-06-01T11:11:00Z,24.41,80.1,0.0,0.45
2026-06-01T11:11:30Z,27.17,40.0,0.15,0.21
2026-06-01T11:12:00Z,24.23,50.2,0.21,0.1
2026-06-01T11:12:30Z,21.74,52.9,0.38,0.39
2026-06-01T11:13:00Z,22.94,90.7,0.15,0.43
2026-06-01T11:13:30Z,24.52,68.9,0.27,0.2
